"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
3,0,0,0,1213000,0,0,0,0,0,0,0,38,4,296914,2,14,0,0,14,0,14,0,0,14,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,36,2,178.571428571429,216607.142857143,216607.142857143,0,0,0,0,216607.142857143,0,0,0,0,0,0,0,4821.42857142857,17571.4285714286,0,0,6428.57142857143,0,0,0,5747.32142857143,14565.376984127,20312.6984126984,56584.8214285714,108392.857142857,0,108392.857142857,647724.642857143,935200.357142857,0,1582925,1554440.4484127,36755.129640873,36841.3244642857,73596.4541051587,829713.954105159,795845.265873016,2202165.09126984,181989.311248016,2384154.40251786,-33868.6882321429,2350285.71428571,489.642857142857,0,0,0,2350285.71428571,0,0,0,0,0,0,0,308.928571428571,0,0,308.928571428571,0,0,0,0,0,0,1.96428571428571,16.4285714285714,30,16.25,14.8214285714286,8.75,88.2142857142857,0,0,0,0,0,0,0,0,0,55.3571428571429,5.89285714285714,0,0,0,0,0,0,0,26.9642857142857,0,0,0,0,0,0,0,0,0,0,4.71428571428571
3,0,0,0,12710000,0,0,0,0,0,0,0,34,4,300789,2,22,0,0,22,0,0,0,0,0,0,22,0,0,22,0,22,0,0,22,0,0,0,0,0,0,22,0,0,22,0,20.6,2,186.363636363636,577727.272727273,577727.272727273,0,0,0,0,577727.272727273,0,0,0,0,0,0,0,123363.636363636,108059.090909091,51500,13500,10000,145545.454545455,0,39500,223871.666666667,0,223871.666666667,92753.0303030303,0,379272.727272727,379272.727272727,1650493.77272727,3257219.72727273,786863.636363636,5694577.13636364,5845338.23601816,42051.9814393939,136290.017706818,178341.999146212,2093462.77827957,2357234.94580002,7381186.28787879,557614.726418939,7938801.01429773,263772.167520454,8202573.18181818,423.772727272727,1998.31818181818,271.181818181818,162.590909090909,1669664.54545455,5855072.27272727,515245.454545455,162590.909090909,181.818181818182,0,0,0,721.818181818182,0,0,721.818181818182,0,0,0,0,0,0,15.5909090909091,25.8636363636364,70.3181818181818,84.5454545454545,39.4090909090909,25,260.727272727273,0,0,0,0,0,0,6.27272727272727,2.81818181818182,0.409090909090909,174.681818181818,7,0,0,0,4.09090909090909,26.0454545454545,0,0,38.5454545454545,0,0,0,0,0.818181818181818,0,0,0,0,0.0454545454545455,1.6875
3,0,0,0,1376000,0,0,0,0,0,0,0,34,4,300789,2,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,21,2,150,229333.333333333,229333.333333333,0,0,0,0,229333.333333333,0,0,0,0,0,0,0,297500,144250,0,5666.66666666667,500,0,0,95166.6666666667,18779.1666666667,18584.6052631579,37363.7719298246,100027.777777778,0,72000,72000,2296049.33333333,542750,12333.3333333333,2851132.66666667,1827705.22618076,44546.8427225877,73014.5190666667,117561.361789254,2423586.01864943,873436.440485904,4061729.88304094,189561.361789254,4251291.24483019,-1550149.57816352,2701141.66666667,152.333333333333,472.166666666667,292.5,175.333333333333,615426.666666667,1430665,497250,157800,0,0,0,0,361.666666666667,0,0,361.666666666667,0,0,0,0,0,0,50,59,11.5,11.5,19,6.33333333333333,157.333333333333,48,0,0,0,0,0,7,0,0,68.6666666666667,14.6666666666667,0,0,0,0,0,0,0,18.6666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,7.68421052631579
3,0,0,0,141000,0,0,51000,0,0,0,342000,99,1,270258,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,2,279,534000,141000,393000,0,0,0,141000,0,0,51000,0,0,0,342000,0,215300,0,0,4000,0,0,0,7540,0,7540,188280,1011000,0,1011000,2746104,221000,0,2967104,1440378,39093.0956,74966.1406,114059.2362,3871163.2362,-433378,4186482,1125059.2362,5311541.2362,-4304541.2362,1007000,27,64,50,0,259200,492800,255000,0,0,0,0,0,220,0,0,220,2000,0,0,0,180,2180,74,4,4,0,52,8,142,0,0,0,0,0,0,0,0,8,29,22,0,0,0,0,18,0,0,61,0,0,0,0,0,0,0,0,0,4,24.1111111111111
3,0,0,0,144000,0,0,0,0,0,0,597000,34,4,300789,1,5.86,0,0,5.86,0,0,0,0,0,0,5.86,0,0,5.86,0,5.86,0,0,5.86,0,0,0,0,0,0,5.86,0,0,5.86,0,26,2,273.037542662116,126450.511945392,24573.3788395904,101877.133105802,0,0,0,24573.3788395904,0,0,0,0,0,0,101877.133105802,59897.6109215017,66843.0034129693,853.242320819113,0,23890.7849829352,461604.09556314,0,101535.836177474,39560.0113765643,1316.55290102389,40876.5642775882,114695.676905575,0,46245.7337883959,46245.7337883959,2080914.50511945,726962.457337884,193515.358361775,3001392.32081911,2120745.85837197,16360.3982110353,77425.7182337884,93786.1164448237,2318114.63918775,2795725.13138912,4298828.64732651,140031.85023322,4438860.49755973,477610.492201366,4916470.98976109,379.351535836178,856.655290102389,485.494880546075,0,1532580.20477816,2510000,873890.784982935,0,0,0,0,0,25.5972696245734,0,0,25.5972696245734,0,0,0,0,92.1501706484642,92.1501706484642,72.0136518771331,26.7918088737201,7.84982935153584,19.4539249146758,12.7986348122867,7.67918088737201,146.587030716724,0,0,0,0,0,0,0.511945392491468,7.16723549488055,0,58.703071672355,15.0170648464164,0,0,0,0,45.221843003413,0,0,19.2832764505119,0,0,0,0,0,0,0,0,0,0.68259385665529,7.68421052631579
3,0,0,0,1625000,0,0,0,0,0,0,0,34,4,300789,1,14.38,0,0,14.38,0,14.38,0,0,14.38,0,0,0,0,0,0,14.38,0,0,14.38,0,14.38,0,0,14.38,0,0,0,0,0,0,34,2,312.934631432545,113004.172461752,113004.172461752,0,0,0,0,113004.172461752,0,0,0,0,0,0,0,3407.51043115438,9346.31432545202,1182.19749652295,0,0,0,0,31084.8400556328,83310.0370885489,5158.55354659249,88468.5906351414,30050.4172461752,119193.324061196,0,119193.324061196,788143.602225313,230493.741307371,22531.2934631433,1041168.63699583,812925.08725604,32237.1414464534,24163.7524860918,56400.8939325452,981170.81038536,3135135.41343937,1618501.67964766,175594.217993741,1794095.8976414,2153964.60305401,3948060.50069541,0,1302.99026425591,0,0,0,3948060.50069541,0,0,0,0,0,0,180.806675938804,0,0,180.806675938804,0,0,0,0,0,0,18.9151599443672,20.0278164116829,7.44089012517385,6.05006954102921,5.35465924895689,0,57.78859527121,3.33796940194715,0,0,0,0,0,0.417246175243394,2.08623087621697,3.12934631432545,27.538247566064,3.05980528511822,0,0,0,3.12934631432545,6.11961057023644,1.11265646731572,0,5.35465924895689,0,0,0,0,0.278164116828929,0,0,0,0,2.22531293463143,1.6875
3,0,0,0,169000,0,0,0,0,0,0,0,34,1,300789,2,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,19.3333333333333,2,720,112666.666666667,112666.666666667,0,0,0,0,112666.666666667,0,0,0,0,0,0,0,34666.6666666667,91066.6666666667,0,0,5333.33333333333,0,0,10666.6666666667,591027.5,35606,626633.5,327377.777777778,201333.333333333,0,201333.333333333,2101615.33333333,0,0,2101615.33333333,1509200.27777778,196790.457817778,50845.4756333333,247635.933451111,2550584.60011778,-109013.611111111,3610815.61111111,448969.266784444,4059784.87789556,-2659598.21122889,1400186.66666667,0,384.666666666667,0,0,0,1400186.66666667,0,0,0,0,0,0,120,0,0,120,0,0,0,0,0,0,47.3333333333333,37.3333333333333,0,0,26,0,110.666666666667,0,0,0,0,0,0,8,6.66666666666667,0,66.6666666666667,7.33333333333333,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,28.2903225806452
3,0,0,0,181000,0,0,0,0,0,0,987000,34,1,300789,1,1.16,0,0.16,0,1,1.16,0,0.16,0,1,0,0,0,0,0,1.16,0,0.16,0,1,1.16,0,0.16,0,1,0,0,0,0,0,16.6666666666667,2,301.724137931034,1006896.55172414,156034.482758621,850862.068965517,0,0,0,156034.482758621,0,0,0,0,0,0,850862.068965517,77586.2068965517,73879.3103448276,0,80172.4137931034,31034.4827586207,0,0,356896.551724138,120632.183908046,19185.3448275862,139817.528735632,413864.942528736,400862.068965517,0,400862.068965517,6395040.51724138,703905.172413793,38793.1034482759,7137738.79310345,3188688.74143515,109530.391451149,176598.716853448,286129.108304598,7116978.21744416,2903035.39649588,9618675.78160919,686991.177270115,10305666.9588793,-4213942.82094827,6091724.13793103,236.206896551724,393.965517241379,370.689655172414,0,1818793.10344828,2678965.51724138,1593965.51724138,0,0,0,0,0,120.689655172414,0,0,120.689655172414,0,0,0,0,775.862068965517,775.862068965517,115.51724137931,62.0689655172414,26.7241379310345,15.5172413793103,132.758620689655,0,352.586206896552,0,0,0,0,0,0,0,0,0,134.48275862069,37.9310344827586,0,0,0,0,53.448275862069,0,0,81.0344827586207,0,0,0,0,10.3448275862069,0,0,0,0,35.3448275862069,28.2903225806452
3,0,0,0,1849000,0,0,0,0,0,0,3979000,34,4,300789,2,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,21,2,250,971333.333333333,308166.666666667,663166.666666667,0,0,0,308166.666666667,0,0,0,0,0,0,663166.666666667,228166.666666667,168533.333333333,27666.6666666667,0,3333.33333333333,0,0,77833.3333333333,14551.3888888889,2393.73684210526,16945.1257309942,393683.333333333,252500,0,252500,3003940.16666667,1019564.83333333,212333.333333333,4235838.33333333,3261654.68308135,13993.3513186696,121834.389083333,135827.740402003,3550795.51638498,271728.650251983,6424122.45906433,388327.740402003,6812450.19946633,-3279066.866133,3533383.33333333,182.833333333333,560.666666666667,468,350.666666666667,793496.666666667,1698820,795600,245466.666666667,0,0,0,0,481.666666666667,0,0,481.666666666667,0,0,0,0,600,600,49.6666666666667,65.3333333333333,9.33333333333333,51.6666666666667,44.5,0,220.5,63.8333333333333,0,0,0,0,0,0,0,0,94.3333333333333,36.6666666666667,0,0,0,0,0,0,0,18.6666666666667,0,0,0,0,0,0,0,0,0,7,7.68421052631579
3,0,0,0,1993000,0,0,0,0,0,0,0,34,4,300789,2,13.6,0,0,13.6,0,0,0,0,0,0,13.6,0,0,13.6,0,13.6,0,0,13.6,0,0,0,0,0,0,13.6,0,0,13.6,0,15.8888888888889,2,197.794117647059,146544.117647059,146544.117647059,0,0,0,0,146544.117647059,0,0,0,0,0,0,0,95514.7058823529,95294.1176470588,155441.176470588,15000,50661.7647058823,67279.4117647059,569779.411764706,27647.0588235294,36875.1225490196,2749.04411764706,39624.1666666667,110324.754901961,0,227132.352941176,227132.352941176,715463.823529412,2214301.91176471,494558.823529412,3424324.55882353,4489118.97250238,19043.4097574755,93646.8494191176,112690.259176593,948927.884713434,-609852.796031787,5098224.24509804,339822.61211777,5438046.85721581,-1558780.68074522,3879266.17647059,290.294117647059,777.205882352941,148.382352941176,77.3529411764706,1172788.23529412,2354933.82352941,281926.470588235,69617.6470588235,220.588235294118,0,0,0,244.117647058824,0,0,244.117647058824,0,0,0,0,0,0,18.8235294117647,10,64.8529411764706,56.1764705882353,8.45588235294118,5.66176470588235,163.970588235294,0,0,0,0,0,0.588235294117647,0,6.17647058823529,0.367647058823529,130.808823529412,3.23529411764706,0,0,0,0,1.91176470588235,0,0,13.8235294117647,0,0,0,0,1.25,0,0,0,0,5.80882352941176,1.6875
3,0,0,0,2022000,0,0,0,0,0,0,0,34,4,300789,2,7,0,0,7,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,7,0,0,7,0,0,0,0,0,0,22,2,214.285714285714,288857.142857143,288857.142857143,0,0,0,0,288857.142857143,0,0,0,0,0,0,0,87142.8571428571,145757.142857143,0,2714.28571428571,714.285714285714,0,0,180857.142857143,116651.666666667,28142.4436090226,144794.110275689,128738.095238095,216428.571428571,0,216428.571428571,3579457.42857143,1193056.28571429,254000,5026513.71428571,2536916.50882497,82969.8410707393,116377.464914286,199347.305985025,4185737.14553098,2458880.63403217,6306877.77694236,415775.877413596,6722653.65435595,-1726856.51149881,4995797.14285714,248.142857142857,835.714285714286,501.428571428571,676.285714285714,1002497.14285714,2532214.28571429,852428.571428571,608657.142857143,0,0,0,0,825.714285714286,0,0,825.714285714286,0,0,0,0,0,0,75.4285714285714,90.4285714285714,14.5714285714286,57.5714285714286,33,0,271,54.5714285714286,0,0,0,0,0,12,8.85714285714286,0,107.428571428571,31.4285714285714,0,0,0,42.5714285714286,0,0,0,8,0,0,0,0,0,0,0,0,0,6.14285714285714,7.68421052631579
3,0,0,0,213000,0,0,0,0,9601000,0,0,38,4,296914,2,13.86,0,0,13.86,0,1.26,0,0,1.26,0,12.6,0,0,12.6,0,5.58,0,0,5.58,0,1.08,0,0,1.08,0,4.5,0,0,4.5,0,26.8,2,224.014336917563,1758781.36200717,38172.0430107527,1720609.31899642,0,0,0,38172.0430107527,0,0,0,0,1720609.31899642,0,0,18279.5698924731,8888.88888888889,0,0,0,0,0,0,46108.7216248507,0,46108.7216248507,0,30286.7383512545,81003.5842293907,111290.322580645,1850809.49820789,0,0,1850809.49820789,2209976.12664277,3200.79800925926,73280.7002777778,76481.498287037,1957577.73484618,-1737628.45639188,3979782.04062127,187771.820867682,4167553.86148895,-3695206.19123805,472347.670250896,22.5806451612903,121.146953405018,52.3297491039427,28.3154121863799,75193.5483870968,293175.627240143,78494.623655914,25483.8709677419,0,0,0,0,55.5555555555556,0,0,55.5555555555556,0,0,3198.9247311828,0,0,3198.9247311828,64.6953405017921,12.3655913978495,0,0,17.741935483871,0,94.8028673835125,0,0,0,0,0,0,6.45161290322581,0,0,24.7311827956989,43.1899641577061,0,0,0,0,0,0,0,20.2508960573477,0,0,0,0,0,0,0,0,0,0.17921146953405,4.71428571428571
3,0,0,0,2167000,0,0,11834000,0,0,0,0,34,4,300789,2,15.7,0,0,15.7,0,9.7,0,0,9.7,0,6,0,0,6,0,15.7,0,0,15.7,0,9.7,0,0,9.7,0,6,0,0,6,0,16,2,1569.42675159236,891783.439490446,138025.477707006,753757.96178344,0,0,0,138025.477707006,0,0,753757.96178344,0,0,0,0,208471.337579618,24687.898089172,50063.6942675159,19044.5859872611,3821.65605095541,24267.5159235669,0,167006.369426752,458394.506369427,136077.707006369,594472.213375796,113147.558386412,345541.401273885,20764.3312101911,366305.732484076,1033890.06369427,1597070.06369427,94394.9044585987,2725355.03184713,4072690.1426898,308012.520850584,82907.2058025478,390919.726653132,1807445.61687203,1820123.23310637,5122910.30042463,757225.459137208,5880135.75956184,12677.6162343425,5892813.37579618,698.59872611465,727.707006369427,279.426751592357,201.019108280255,3031918.47133758,2204952.22929936,475025.477707006,180917.197452229,0,0,0,0,110.191082802548,0,0,110.191082802548,7643.31210191083,0,0,0,0,7643.31210191083,17.8343949044586,11.0191082802548,44.0127388535032,19.5541401273885,21.5286624203822,19.9363057324841,133.885350318471,0,0,0,0,0,0,8.9171974522293,0,0,43.6942675159236,11.1464968152866,0,0,0,0,16.8789808917197,3.43949044585987,0,22.8025477707006,0,0,0,0,1.59235668789809,0,0,0,0,25.4140127388535,1.6875
3,0,0,0,238000,0,0,0,0,0,0,0,34,2,300789,2,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,18.6666666666667,2,211.538461538462,91538.4615384615,91538.4615384615,0,0,0,0,91538.4615384615,0,0,0,0,0,0,0,36923.0769230769,45538.4615384615,0,0,9615.38461538462,0,0,0,363139.423076923,0,363139.423076923,1107923.07692308,318846.153846154,0,318846.153846154,1520871.15384615,307440,0,1828311.15384615,2262906.88461538,189467.2725,40540.31975,230007.59225,2069724.89994231,-1939506.88461538,3783778.03846154,548853.746096154,4332631.78455769,-4009231.78455769,323400,0,88.8461538461538,0,0,0,323400,0,0,0,0,0,0,165.384615384615,0,0,165.384615384615,0,0,0,0,0,0,26.1538461538462,17.6923076923077,16.1538461538462,0,30.7692307692308,0,90.7692307692308,0,0,0,0,0,0,2.69230769230769,0,0,35.3846153846154,8.46153846153846,0,0,0,0,13.4615384615385,0,0,30.7692307692308,0,0,0,0,0,0,0,0,0,0,16.3541666666667
3,0,0,0,275000,0,0,0,0,823000,0,0,34,1,300789,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9,2,400,1098000,275000,823000,0,0,0,275000,0,0,0,0,823000,0,0,247000,482900,0,17000,0,0,0,294000,110245,52786.3157894737,163031.315789474,240066.666666667,304000,0,304000,6609076,713682,0,7322758,3556468.98245614,115214.841351316,190652.4087,305867.250051316,7218943.25005131,2673101.01754386,10165544.9824561,609867.250051316,10775412.2325075,-4545842.23250746,6229570,1097,329,0,0,5265600,963970,0,0,0,0,0,0,430,0,0,430,0,0,1530,0,0,1530,216,126,9,36,25,0,412,29,0,0,0,0,0,21,31,0,292,11,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,28.2903225806452
3,0,0,0,364000,0,0,0,0,0,0,2798000,99,3,270258,2,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,18,1,353.333333333333,1054000,121333.333333333,932666.666666667,0,0,0,121333.333333333,0,0,0,0,0,0,932666.666666667,177666.666666667,202500,151000,0,666.666666666667,0,0,0,12097.2222222222,22536.6666666667,34633.8888888889,43225,232333.333333333,0,232333.333333333,3050991,510352.333333333,0,3561343.33333333,2444302.55555556,6011.36517222222,103715.609833333,109726.975005556,3393051.30833889,1694215.77777778,5495293.55555556,342060.308338889,5837353.86389444,-1698835.53056111,4138518.33333333,230,744.333333333333,257.333333333333,14.6666666666667,998200,2607399.66666667,517240,15678.6666666667,0,0,0,0,143.333333333333,0,0,143.333333333333,0,0,0,0,1800,1800,96,36.6666666666667,7.66666666666667,24.3333333333333,27.6666666666667,0,192.333333333333,0,0,0,0,0,0,7,0,0,124.333333333333,14.6666666666667,0,0,0,0,29.3333333333333,0,0,15.6666666666667,0,0,0,0,0,0,0,0,0,1.33333333333333,14.4444444444444
3,0,0,0,416000,0,0,0,0,0,0,0,34,2,300789,2,2.59,0,0,2.59,0,0,0,0,0,0,2.59,0,0,2.59,0,2.59,0,0,2.59,0,0,0,0,0,0,2.59,0,0,2.59,0,24,2,243.243243243243,160617.760617761,160617.760617761,0,0,0,0,160617.760617761,0,0,0,0,0,0,0,144401.544401544,71544.4015444016,0,4633.20463320463,14285.7142857143,0,0,22393.8223938224,46885.4568854569,4583.01158301158,51468.4684684685,139034.749034749,0,272200.772200772,272200.772200772,1840262.54826255,169249.806949807,0,2009512.35521236,1350619.24453024,32638.3968790219,48911.8843822394,81550.2812612613,1921812.82952381,-155526.58043758,2918681.02059202,353751.053462033,3272432.07405405,-2077339.40996139,1195092.66409266,36.2934362934363,309.266409266409,55.984555984556,5.01930501930502,146625.482625483,937077.22007722,106370.656370656,5019.30501930502,165.250965250965,0,0,0,200.772200772201,0,0,200.772200772201,0,0,0,0,0,0,4.24710424710425,55.5984555984556,8.88030888030888,0,37.4517374517375,0,106.177606177606,0,0,0,0,0,0,1.15830115830116,0,0.772200772200772,52.8957528957529,10.4247104247104,0,0,0,0,0,0,0,36.2934362934363,0,0,0,0,4.24710424710425,0,0,0,0,0.386100386100386,16.3541666666667
3,0,0,0,4333000,0,0,0,0,0,0,0,34,4,300789,2,5.85,0,0,5.85,0,0,0,0,0,0,5.85,0,0,5.85,0,5.85,0,0,5.85,0,0,0,0,0,0,5.85,0,0,5.85,0,22,2,123.931623931624,740683.760683761,740683.760683761,0,0,0,0,740683.760683761,0,0,0,0,0,0,0,7350.42735042735,29897.4358974359,0,44786.3247863248,3418.80341880342,434358.974358974,0,147179.487179487,148362.393162393,2409.40170940171,150771.794871795,81246.4387464388,0,263247.863247863,263247.863247863,847138.11965812,2464358.29059829,101367.521367521,3412863.93162393,4743524.55538245,44409.228537037,97133.8637777778,141543.092314815,1014612.77909761,-2243104.04256193,5353346.37891738,404790.955562678,5758137.33448006,-3257716.82165954,2500420.51282051,160.854700854701,506.153846153846,127.521367521368,435.213675213675,535646.153846154,1381800,191282.051282051,391692.307692308,0,0,0,0,740.17094017094,0,0,740.17094017094,0,0,0,0,0,0,0,19.1452991452991,79.6581196581197,7.86324786324786,22.7350427350427,20.5128205128205,149.91452991453,0,0,0,0,0,0,0,0,0,40,11.2820512820513,0,0,0,0,0,0,0,70.7692307692308,0,0,0,0,2.22222222222222,0,0,0,0,25.6410256410256,7.68421052631579
3,0,0,0,45000,0,0,0,0,0,0,0,34,3,300789,2,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,15.3333333333333,2,450,15000,15000,0,0,0,0,15000,0,0,0,0,0,0,0,9000,20666.6666666667,0,0,256666.666666667,508333.333333333,0,93666.6666666667,54116.6666666667,4945,59061.6666666667,152041.666666667,0,299000,299000,1833310,0,0,1833310,1714225.66666667,51604.04925,55143.3631666667,106747.412416667,1940057.41241667,1516764.33333333,3248535.66666667,405747.412416667,3654283.07908333,-423293.079083333,3230990,0,1066.33333333333,0,0,0,3230990,0,0,0,0,0,0,23.3333333333333,0,0,23.3333333333333,0,0,0,0,0,0,65,23,0,0,10.3333333333333,0,98.3333333333333,0,0,0,0,0,0,1,0,4.33333333333333,57.3333333333333,4.66666666666667,0,0,0,3.66666666666667,14.6666666666667,0,0,10.3333333333333,0,0,0,0,0.666666666666667,0,0,0,0,0.333333333333333,16.3541666666667
3,0,0,0,4514000,0,0,605000,0,0,0,7772000,34,4,300789,2,14.99,0,0,14.99,0,14.99,0,0,14.99,0,0,0,0,0,0,13.74,0,0,13.74,0,13.74,0,0,13.74,0,0,0,0,0,0,18,2,268.195050946143,938209.6069869,328529.839883552,609679.767103348,0,0,0,328529.839883552,0,0,44032.0232896652,0,0,0,565647.743813683,34934.4978165939,10349.3449781659,0,19068.4133915575,4366.81222707424,499344.978165939,0,90829.6943231441,41470.1601164483,5859.38864628821,47329.5487627365,8706.93837942746,417903.930131004,0,417903.930131004,804108.588064047,1007205.24017467,45269.2867540029,1856583.11499272,2986306.66657429,15053.7943779719,69591.7822270742,84645.5766050461,1326754.79018602,1992419.67985948,3810511.95002426,502549.50673605,4313061.45676031,665664.889673459,4978726.34643377,266.08442503639,665.211062590975,319.286754002911,352.183406113537,1277205.24017467,2554410.48034935,830145.560407569,316965.065502183,0,0,0,0,262.7365356623,0,0,262.7365356623,291.120815138282,0,0,0,524.017467248908,815.138282387191,19.0684133915575,7.71470160116448,31.6593886462882,6.62299854439592,13.2459970887918,9.02474526928675,87.3362445414847,0,0,0,0,0,0,3.05676855895197,0,0,39.9563318777293,8.00582241630276,0,0,0,0,19.2139737991266,0,0,8.22416302765648,0,0,0,0,0,0,0,0,0,8.87918486171761,1.6875
3,0,0,0,4614000,0,0,0,0,0,0,0,34,4,300789,2,22.32,0,0,22.32,0,22.32,0,0,22.32,0,0,0,0,0,0,13.88,0,0,13.88,0,13.88,0,0,13.88,0,0,0,0,0,0,24,1,79.2507204610951,332420.749279539,332420.749279539,0,0,0,0,332420.749279539,0,0,0,0,0,0,0,24135.446685879,8868.87608069164,0,0,0,128170.028818444,0,0,18488.9529298751,13126.2134081602,31615.1663380353,13115.3938520653,187968.299711816,0,187968.299711816,781646.109510086,856559.365994236,0,1638205.47550432,1695674.02704889,15211.7116255877,42955.7816138329,58167.4932394206,1027781.90246132,1023393.69629405,2477320.13655898,246135.792951236,2723455.92951021,-4388.20616727322,2719067.72334294,223.919308357349,318.011527377522,197.262247838617,60.5907780979827,1074812.68011527,1221164.26512968,368559.077809798,54531.7002881844,0,0,0,0,935.878962536023,0,0,935.878962536023,0,0,0,0,0,0,28.3861671469741,3.09798270893372,17.6512968299712,32.9250720461095,7.9971181556196,0.432276657060519,90.4899135446686,0,0,0,0,0,1.00864553314121,0,0,3.1700288184438,72.1181556195965,1.94524495677233,0,0,0,0,7.13256484149856,3.81844380403458,0,0,0,0,0,0,0,0,0,0,0,1.29682997118156,1.6875
