"연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_원초 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","가중치"
3,0,0,0,0,0,46240,0,0,165190,0,232060,33,3,411291,6,0.87,0,0.87,0,0,0.87,0,0.87,0,0,0,0,0,0,0,0.87,0,0.87,0,0,0.87,0,0.87,0,0,0,0,0,0,0,13.6,2,1310.34482758621,509758.620689655,53149.4252873563,456609.195402299,0,0,0,0,0,53149.4252873563,0,0,189873.563218391,0,266735.632183908,1000793.10344828,179942.528735632,0,0,0,0,0,46954.0229885057,685336.077586207,1283860.91954023,1969196.99712644,156879.885057471,2071494.25287356,0,2071494.25287356,3231177.01149425,0,0,3231177.01149425,4274816.15804598,225899.55044806,60368.7972413793,286268.34768944,5588939.61205725,4821793.03735632,7505993.16954023,2357762.600563,9863755.77010323,-767146.574700933,9096609.1954023,614.942528735632,298.850574712644,35.632183908046,334.48275862069,568.16091954023,5983390.8045977,3113218.3908046,0,0,0,0,0,0,1.49425287356322,1.49425287356322,0,0,15162.0689655172,0,1695.40229885057,16857.4712643678,167.816091954023,94.2528735632184,73.5632183908046,0,0,0,60.9195402298851,0,228.735632183908,0,0,0,11.4942528735632,0,0,0,20.6896551724138,0,5.74712643678161,57.4712643678161,27.5862068965517,0,0,34.4827586206897,0,0,43.6781609195402,0,0,27.5862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8823529411765
3,0,0,0,0,0,51000,203690,0,0,0,0,37,3,394684,6,0.77,0.23,0.54,0,0,0.49,0,0.49,0,0,0.28,0.23,0.05,0,0,0.77,0.23,0.54,0,0,0.49,0,0.49,0,0,0.28,0.23,0.05,0,0,29.5,2,623.376623376623,330766.233766234,66233.7662337662,264532.467532468,0,0,0,0,0,66233.7662337662,264532.467532468,0,0,0,0,751571.428571429,1217896.1038961,0,0,0,0,0,69194.8051948052,2965578.50649351,146091.079972659,3111669.58646617,0,1690376.62337662,640363.636363636,2330740.25974026,11540210.3896104,2200398.7012987,146953.246753247,13887562.3376623,8740077.34851637,95125.6523348428,197522.439545455,292648.091880297,13646655.4986613,14808468.1060291,19763344.4955571,2623388.35162056,22386732.8471776,1161812.60736782,23548545.4545455,0,3446.75324675325,405.194805194805,3851.94805194805,3851.94805194805,0,23548545.4545455,0,0,0,0,0,0,0.649350649350649,0.649350649350649,1449.35064935065,0,0,0,0,1449.35064935065,701.298701298701,497.402597402597,203.896103896104,172.727272727273,58.4415584415584,114.285714285714,105.194805194805,0,979.220779220779,0,7.79220779220779,0,2.5974025974026,0,0,0,41.5584415584416,0,250.649350649351,344.155844155844,11.6883116883117,0,0,225.974025974026,0,0,31.1688311688312,0,0,63.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
3,0,0,0,0,0,51000,407380,0,0,0,0,37,2,394684,5,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,23.5,2,825,1145950,127500,1018450,0,0,0,0,0,127500,1018450,0,0,0,0,1195050,2185700,0,0,0,0,0,79925,4667292,112490.131578947,4779782.13157895,1157954.16666667,2503050,0,2503050,24947040,12213202.5,0,37160242.5,23152247.7982456,602581.082278618,507467.440125,1110048.52240362,28560138.5224036,29788227.2017544,48099287.7982456,3613098.52240362,51712386.3206492,1228088.67935076,52940475,0,7807.5,780,8587.5,8587.5,0,52940475,0,0,0,0,0,0,1.25,1.25,5582.5,0,0,0,0,5582.5,1600,1030,570,947.5,412.5,535,180,0,2727.5,0,12.5,0,0,0,0,0,57.5,0,1190,972.5,30,0,0,302.5,0,0,47.5,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25
3,0,0,0,0,0,61200,224060,0,0,0,69620,33,1,411291,5,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,23,2,652.173913043478,1542956.52173913,266086.956521739,1276869.56521739,0,0,0,0,0,266086.956521739,974173.913043478,0,0,0,302695.652173913,2261695.65217391,314086.956521739,0,0,0,0,0,115826.086956522,2339993.07971015,925028.695652174,3265021.77536232,593415.217391304,3047217.39130435,0,3047217.39130435,8779586.95652174,0,0,8779586.95652174,8504293.21014493,383224.390928804,158121.948913043,541346.339841848,12368150.6876679,35926011.1376812,17283880.1666667,3588563.7311462,20872443.8978129,23557860.4500132,44430304.3478261,4560.86956521739,0,8.69565217391304,8.69565217391304,1741.82608695652,44377260.8695652,53043.4782608696,0,0,0,0,0,0,9.56521739130435,9.56521739130435,4852.17391304348,0,0,0,1921.73913043478,6773.91304347826,504.347826086957,321.739130434783,182.608695652174,0,0,0,113.04347826087,0,617.391304347826,0,0,0,43.4782608695652,0,0,0,65.2173913043478,0,8.69565217391304,347.826086956522,65.2173913043478,0,0,34.7826086956522,0,0,0,0,0,52.1739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0909090909091
3,0,0,0,0,0,71400,458300,0,0,0,0,37,3,394684,6,0.53,0.22,0.31,0,0,0.22,0.22,0,0,0,0.31,0,0.31,0,0,0.53,0.22,0.31,0,0,0.22,0.22,0,0,0,0.31,0,0.31,0,0,23.25,2,509.433962264151,999433.962264151,134716.981132075,864716.981132075,0,0,0,0,0,134716.981132075,864716.981132075,0,0,0,0,1191773.58490566,2200566.03773585,0,0,0,0,0,80415.0943396226,4643572.61006289,76408.3912611718,4719981.00132406,0,944547.169811321,2232830.18867925,3177377.35849057,19112520.754717,16420690.5660377,2158703.77358491,37691915.0943396,29237959.6625205,338009.199028749,512293.860849057,850303.059877805,22068489.5307568,21370078.0733285,47278768.774909,4027680.41836837,51306449.1932773,-698411.457428277,50608037.7358491,0,6186.79245283019,2945.28301886792,9132.07547169811,9132.07547169811,0,50608037.7358491,0,0,0,0,0,0,3.20754716981132,3.20754716981132,8424.52830188679,0,0,0,0,8424.52830188679,1224.52830188679,637.735849056604,586.792452830189,1175.47169811321,743.396226415094,432.075471698113,183.018867924528,0,2583.01886792453,0,13.2075471698113,0,7.54716981132075,0,0,0,64.1509433962264,0,373.584905660377,956.603773584906,43.3962264150943,0,0,943.396226415094,0,0,62.2641509433962,0,0,118.867924528302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
3,0,0,0,0,0,72080,305530,0,0,0,0,37,4,394684,6,1.18,0.33,0.85,0,0,0.33,0.33,0,0,0,0.85,0,0.85,0,0,1.18,0.33,0.85,0,0,0.33,0.33,0,0,0,0.85,0,0.85,0,0,20.8333333333333,2,720.338983050847,320008.474576271,61084.7457627119,258923.728813559,0,0,0,0,0,61084.7457627119,258923.728813559,0,0,0,0,434805.084745763,724720.338983051,0,0,0,0,0,24686.4406779661,2039708.47457627,68638.0463871543,2108346.52096343,0,678796.610169492,1253601.69491525,1932398.30508475,6382741.52542373,2126822.03389831,458155.93220339,8967719.49152542,7502182.94453863,206550.32886289,127234.068940678,333784.397803568,7738970.10982159,15403444.1741054,12974970.3514719,2266182.70288831,15241153.0543602,7664474.06428386,22905627.1186441,0,3175.42372881356,740.677966101695,3916.10169491525,3916.10169491525,0,22905627.1186441,0,0,0,0,0,0,3.05084745762712,3.05084745762712,2838.13559322034,0,0,0,0,2838.13559322034,405.084745762712,206.779661016949,198.305084745763,157.627118644068,62.7118644067797,94.9152542372881,62.7118644067797,0,625.423728813559,0,2.54237288135593,0,0,0,0,0,16.9491525423729,0,190.677966101695,275.423728813559,9.32203389830508,0,0,65.2542372881356,0,0,22.0338983050847,0,0,43.2203389830509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8
3,0,0,0,0,0,8160,0,0,198220,0,0,37,1,394684,6,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,24,2,600,2063800,81600,1982200,0,0,0,0,0,81600,0,0,1982200,0,0,1554500,932700,0,0,0,0,0,35600,2896767.95833333,67493.9473684211,2964261.90570176,1505323.33333333,3003700,0,3003700,49462070,0,0,49462070,9450869.23903509,541647.295615362,656691.3405,1198338.63611536,53664108.6361154,8967330.76096491,58912939.2390351,4202038.63611536,63114977.8751505,-44696777.8751505,18418200,0,3120,100,3220,3220,0,18418200,0,0,0,0,0,0,4,4,0,0,26380,0,0,26380,3820,1910,1910,0,0,0,40,0,3860,0,20,0,0,0,0,0,80,0,0,480,160,0,0,1340,0,0,680,0,0,1080,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
3,0,0,0,0,0,82280,162950,0,0,0,0,37,2,394684,5,0.45,0.45,0,0,0,0.3,0.3,0,0,0,0.15,0.15,0,0,0,0.45,0.45,0,0,0,0.3,0.3,0,0,0,0.15,0.15,0,0,0,23.5,2,777.777777777778,544955.555555556,182844.444444444,362111.111111111,0,0,0,0,0,182844.444444444,362111.111111111,0,0,0,0,1429133.33333333,2800400,0,0,0,0,0,73400,4632861.11111111,0,4632861.11111111,0,1112466.66666667,1095733.33333333,2208200,25867053.3333333,11567404.4444444,1676357.77777778,39110815.5555556,23056573.3613524,317464.647525,534098.259,851562.906525,28989439.1007282,55210959.971981,48986249.5555556,3059762.906525,52046012.4620806,26221520.8712528,78267533.3333333,0,11333.3333333333,1620,12953.3333333333,12953.3333333333,0,78267533.3333333,0,0,0,0,0,0,7.55555555555556,7.55555555555556,1984.44444444444,0,0,0,0,1984.44444444444,1708.88888888889,946.666666666667,762.222222222222,1035.55555555556,446.666666666667,588.888888888889,193.333333333333,0,2937.77777777778,0,8.88888888888889,0,0,0,0,0,64.4444444444445,0,555.555555555556,1448.88888888889,40,0,0,617.777777777778,0,0,66.6666666666667,0,0,135.555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25
3,0,0,0,0,0,95200,0,0,0,0,0,37,4,394684,6,1.33,0,1.33,0,0,1.33,0,1.33,0,0,0,0,0,0,0,1.33,0,1.33,0,0,1.33,0,1.33,0,0,0,0,0,0,0,46,1,751.87969924812,71578.9473684211,71578.9473684211,0,0,0,0,0,0,71578.9473684211,0,0,0,0,0,552000,1622691.72932331,0,0,0,0,0,74781.9548872181,3554212.53132832,134988.157894737,3689200.68922306,0,2258390.97744361,0,2258390.97744361,5072527.81954887,15241690.9774436,869690.22556391,21183909.0225564,22299153.9895664,139906.345601504,285585.284097744,425491.629699248,7973574.9609349,25463996.3863735,27588846.3433584,2683882.60714286,30272728.9505013,17490421.4254386,47763150.3759399,0,7043.60902255639,704.511278195489,7748.12030075188,7748.12030075188,0,47763150.3759399,0,0,0,0,0,0,2.18045112781955,2.18045112781955,0,0,0,0,0,0,263.90977443609,221.804511278196,42.1052631578947,1175.18796992481,797.744360902256,377.443609022556,74.4360902255639,0,1513.53383458647,0,3.7593984962406,0,1.50375939849624,0,0,0,21.0526315789474,0,317.293233082707,563.90977443609,7.5187969924812,0,0,497.744360902256,0,3.7593984962406,46.6165413533835,0,0,50.3759398496241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8
3,0,0,0,0,0,98600,0,0,0,0,278470,33,2,411291,5,0.46,0,0.46,0,0,0.46,0,0.46,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,15,2,1333.33333333333,1142636.36363636,298787.878787879,843848.484848485,0,0,0,0,0,298787.878787879,0,0,0,0,843848.484848485,1413121.21212121,467727.272727273,0,0,0,0,0,118393.939393939,586138.396464646,1446388.86363636,2032527.26010101,1003609.09090909,3640818.18181818,0,3640818.18181818,7332233.33333333,0,0,7332233.33333333,6589306.13888889,310510.471351704,127260.462272727,437770.933624432,11410822.4487759,30793299.9217172,13921539.4722222,4078589.11544261,18000128.5876648,19382477.4729412,37382606.0606061,2254.54545454545,0,15.1515151515152,15.1515151515152,871.878787878788,37290181.8181818,92424.2424242424,0,0,0,0,0,0,9.39393939393939,9.39393939393939,0,0,0,0,5363.63636363636,5363.63636363636,415.151515151515,200,215.151515151515,0,0,0,118.181818181818,0,533.333333333333,0,0,0,30.3030303030303,0,0,0,54.5454545454545,0,21.2121212121212,218.181818181818,21.2121212121212,0,0,39.3939393939394,0,0,96.969696969697,0,0,51.5151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4705882352941
3,0,0,0,0,51000,156600,1130470,0,0,0,85350,33,3,411291,5,0.52,0.52,0,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0.52,0.52,0,0,0,0.52,0.52,0,0,0,0,0,0,0,0,8.5,1,1057.69230769231,2737346.15384615,399230.769230769,2338115.38461538,0,0,0,0,98076.9230769231,301153.846153846,2173980.76923077,0,0,0,164134.615384615,1758038.46153846,484115.384615385,0,0,0,0,0,0,1814595.59294872,2962661.53846154,4777257.13141026,0,2310500,0,2310500,23216509.6153846,2005328.84615385,72534.6153846154,25294373.0769231,12179144.0336333,324026.030985577,367827.557884615,691853.588870192,26285630.7635702,62326913.6586744,35462421.2083333,3002353.58887019,38464774.7972035,36041282.8951042,74506057.6923077,4436.53846153846,1301.92307692308,0,1301.92307692308,2987.80769230769,58739769.2307692,15766288.4615385,0,0,0,0,0,173.076923076923,208.269230769231,381.346153846154,12880.7692307692,0,0,0,1134.61538461538,14015.3846153846,1548.07692307692,815.384615384615,732.692307692308,157.692307692308,57.6923076923077,100,167.307692307692,0,1873.07692307692,0,5.76923076923077,0,0,0,0,0,146.153846153846,0,563.461538461538,696.153846153846,71.1538461538461,0,0,161.538461538462,0,0,100,0,0,21.1538461538462,0,0,0,0,107.692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8823529411765
3,0,0,0,10500,0,0,0,0,0,0,0,99,1,403205,6,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0.17,0,0.17,0,0,0.17,0,0.17,0,0,0,0,0,0,0,24,2,576.470588235294,61764.7058823529,61764.7058823529,0,0,0,0,61764.7058823529,0,0,0,0,0,0,0,1500235.29411765,540823.529411765,0,0,0,0,0,31352.9411764706,876074.264705882,75412.0216718266,951486.286377709,1681536.76470588,3121411.76470588,0,3121411.76470588,5387964.70588235,619552.941176471,0,6007517.64705882,5789957.4628483,379669.824988746,98921.5835294118,478591.408518158,8987967.87910639,16840866.0665635,11177922.1687307,3600003.17322404,14777925.3419547,7852898.18745708,22630823.5294118,23.5294117647059,1647.05882352941,111.764705882353,1758.82352941176,1767.76470588235,200470.588235294,22430352.9411765,0,0,0,0,117.647058823529,0,0,117.647058823529,0,0,0,0,0,0,288.235294117647,211.764705882353,76.4705882352941,47.0588235294118,23.5294117647059,23.5294117647059,82.3529411764706,0,417.647058823529,0,5.88235294117647,0,0,0,0,0,141.176470588235,0,47.0588235294118,94.1176470588235,5.88235294117647,0,0,0,0,0,47.0588235294118,0,0,76.4705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95
3,0,0,0,110130,0,166940,0,0,132150,0,0,37,3,394684,6,0.82,0.82,0,0,0,0.82,0.82,0,0,0,0,0,0,0,0,0.82,0.82,0,0,0,0.82,0.82,0,0,0,0,0,0,0,0,25.5,2,463.414634146341,499048.780487805,337890.243902439,161158.536585366,0,0,0,134304.87804878,0,203585.365853659,0,0,161158.536585366,0,0,1032463.41463415,1860243.90243902,0,0,0,0,0,31060.9756097561,624214.715447154,16461.9704749679,640676.685922122,0,2014658.53658537,0,2014658.53658537,14905241.4634146,1542401.2195122,30664.6341463415,16478307.3170732,6003454.59853521,69148.9381554878,241798.661341463,310947.599496951,17258636.6137131,22387886.8648794,20936485.076166,2325606.13608232,23262091.2122483,5129250.25116629,28391341.4634146,0,3998.78048780488,0,3998.78048780488,3998.78048780488,0,28391341.4634146,0,0,0,0,263.414634146341,0,12.9268292682927,276.341463414634,0,0,1715.85365853659,0,0,1715.85365853659,857.317073170732,563.414634146341,293.90243902439,56.0975609756098,29.2682926829268,26.8292682926829,200,42.6829268292683,1156.09756097561,0,10.9756097560976,0,0,0,0,0,128.048780487805,0,24.390243902439,224.390243902439,36.5853658536585,0,0,492.682926829268,0,56.0975609756098,108.536585365854,0,0,71.9512195121951,0,0,0,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
3,0,0,0,15710,0,0,122210,0,0,0,0,99,1,403205,6,0.18,0.18,0,0,0,0.18,0.18,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,7,2,800,1379200,157100,1222100,0,0,0,157100,0,0,1222100,0,0,0,0,203200,97400,0,0,0,0,0,27700,1839626.29166667,87935.1,1927561.39166667,0,1001200,0,1001200,3020830,0,0,3020830,4038266.39166667,361853.553065625,57449.2095,419302.762565625,4441332.76256562,1128333.60833333,7059096.39166667,1420502.76256562,8479599.15423229,-3312999.15423229,5166600,520,0,0,0,197.6,5166600,0,0,0,0,0,390,0,0,390,8930,0,0,0,0,8930,230,140,90,0,0,0,0,0,230,0,0,0,20,0,0,0,10,0,0,60,80,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95
3,0,0,0,1668680,0,288980,0,0,0,0,0,33,4,411291,6,1.38,0,1.38,0,0,1.38,0,1.38,0,0,0,0,0,0,0,1.04,0,1.04,0,0,1.04,0,1.04,0,0,0,0,0,0,0,27,2,1201.92307692308,1882365.38461538,1882365.38461538,0,0,0,0,1604500,0,277865.384615385,0,0,0,0,0,1395028.84615385,356788.461538462,0,0,0,0,0,61480.7692307692,1006184.8036859,1877591.45432692,2883776.25801282,139181.169871795,4996500,0,4996500,2669629.80769231,0,0,2669629.80769231,7129911.88942308,145937.468682692,77338.3132211538,223275.781903846,7889405.58959615,3191049.64903846,9799541.69711538,5219775.78190385,15019317.4790192,-4698355.94055769,10320961.5384615,524.038461538462,0,20.1923076923077,20.1923076923077,219.326923076923,10197788.4615385,123173.076923077,0,0,0,0,3776.92307692308,0,10.7692307692308,3787.69230769231,0,0,0,0,0,0,127.884615384615,75,52.8846153846154,0,0,0,57.6923076923077,0,185.576923076923,0,0,0,11.5384615384615,0,0,0,19.2307692307692,0,3.84615384615385,46.1538461538462,24.0384615384615,0,0,28.8461538461538,0,0,28.8461538461538,0,0,23.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4
3,0,0,0,215950,0,0,555050,0,0,0,0,38,3,370532,6,0.55,0,0.55,0,0,0.55,0,0.55,0,0,0,0,0,0,0,0.55,0,0.55,0,0,0.55,0,0.55,0,0,0,0,0,0,0,23,1,454.545454545455,1401818.18181818,392636.363636364,1009181.81818182,0,0,0,392636.363636364,0,0,1009181.81818182,0,0,0,0,563381.818181818,1174200,0,0,0,0,0,9690.90909090909,2979531.84848485,23608.3370547581,3003140.18553961,0,327672.727272727,0,327672.727272727,12032052.7272727,1721661.81818182,0,13753714.5454545,8244424.91281233,149564.017446244,205369.086272727,354933.103718971,12714658.5582644,11746738.7235513,20276477.6400851,682605.830991698,20959083.4710768,-967919.834713124,19991163.6363636,0,1703.63636363636,378.181818181818,2081.81818181818,2081.81818181818,0,19991163.6363636,0,0,0,0,714.545454545455,0,0,714.545454545455,2434.54545454545,0,0,0,0,2434.54545454545,623.636363636364,421.818181818182,201.818181818182,136.363636363636,50.9090909090909,85.4545454545455,207.272727272727,0,967.272727272727,0,14.5454545454545,0,0,0,0,0,32.7272727272727,0,0,427.272727272727,47.2727272727273,0,0,209.090909090909,0,0,23.6363636363636,0,0,212.727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8461538461538
3,0,0,0,22090,0,0,111010,0,0,0,0,37,1,394684,6,0.18,0,0.18,0,0,0.05,0,0.05,0,0,0.13,0,0.13,0,0,0.18,0,0.18,0,0,0.05,0,0.05,0,0,0.13,0,0.13,0,0,9,2,527.777777777778,739444.444444444,122722.222222222,616722.222222222,0,0,0,122722.222222222,0,0,616722.222222222,0,0,0,0,1325388.88888889,542055.555555556,0,0,1524055.55555556,0,0,39444.4444444444,1296095.23148148,247478.289473684,1543573.52095517,1736986.11111111,834333.333333333,2465388.88888889,3299722.22222222,12000233.3333333,0,0,12000233.3333333,10311021.4098441,522918.857557895,196473.06,719391.917557895,13553958.5842246,-5078243.63206628,19845865.8542885,4019114.13978012,23864979.9940686,-18632202.2162908,5232777.77777778,0,783.333333333333,88.8888888888889,872.222222222222,872.222222222222,0,5232777.77777778,0,0,0,0,161.111111111111,0,0,161.111111111111,3844.44444444444,0,0,0,0,3844.44444444444,722.222222222222,572.222222222222,150,0,0,0,105.555555555556,0,827.777777777778,0,5.55555555555556,0,0,0,0,0,55.5555555555556,0,122.222222222222,177.777777777778,33.3333333333333,0,0,266.666666666667,0,5.55555555555556,72.2222222222222,0,0,88.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
3,0,0,0,234840,0,34000,0,0,0,0,78690,38,3,370532,6,0.54,0,0.54,0,0,0.4,0,0.4,0,0,0.14,0,0.14,0,0,0.54,0,0.54,0,0,0.4,0,0.4,0,0,0.14,0,0.14,0,0,23.2,2,759.259259259259,643574.074074074,497851.851851852,145722.222222222,0,0,0,434888.888888889,0,62962.962962963,0,0,0,0,145722.222222222,1837259.25925926,1637796.2962963,51537.037037037,42111.1111111111,0,0,0,0,480513.117283951,37790.378644602,518303.495928553,0,741629.62962963,365259.259259259,1106888.88888889,13579109.2592593,504794.444444444,0,14083903.7037037,5971166.97741003,83550.4075214362,222298.605,305849.012521436,14626587.9014103,26019999.6892566,19185016.97741,1412737.90141032,20597754.8788204,11393411.7878463,31991166.6666667,0,2890.74074074074,1542.59259259259,4433.33333333333,4433.33333333333,0,31991166.6666667,0,0,0,0,837.037037037037,0,4.44444444444444,841.481481481481,0,0,0,0,818.518518518518,818.518518518518,827.777777777778,524.074074074074,303.703703703704,40.7407407407407,12.962962962963,27.7777777777778,138.888888888889,0,1007.40740740741,0,20.3703703703704,0,0,0,0,0,112.962962962963,0,79.6296296296296,468.518518518518,33.3333333333333,0,0,122.222222222222,0,66.6666666666667,29.6296296296296,0,0,55.5555555555556,0,0,0,18.5185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8461538461538
3,0,0,0,23560,0,0,81480,0,0,0,0,38,4,370532,6,1.02,0,1.02,0,0,0,0,0,0,0,1.02,0,1.02,0,0,1.02,0,1.02,0,0,0,0,0,0,0,1.02,0,1.02,0,0,34.3333333333333,2,931.372549019608,102980.392156863,23098.0392156863,79882.3529411765,0,0,0,23098.0392156863,0,0,79882.3529411765,0,0,0,0,333666.666666667,1113872.54901961,0,0,0,0,0,17411.7647058824,1206820.85375817,11895.3236440775,1218716.17740225,0,0,870137.254901961,870137.254901961,10117549.0196078,587838.235294118,0,10705387.254902,4615155.04014734,130211.427833446,149120.821323529,279332.249156976,10396881.2687648,11437511.6265193,13862566.8048532,1149469.50405894,15012036.3089122,1040630.3577545,16052666.6666667,0,2041.17647058824,2550.98039215686,4592.1568627451,4592.1568627451,0,16052666.6666667,0,0,0,0,38.2352941176471,0,0,38.2352941176471,175.490196078431,0,0,0,0,175.490196078431,617.647058823529,322.549019607843,295.098039215686,46.078431372549,18.6274509803922,27.4509803921569,127.450980392157,0,791.176470588235,0,14.7058823529412,0,0,0,0,0,27.4509803921569,0,0,163.725490196078,2.94117647058824,0,0,253.921568627451,0,0,94.1176470588235,0,0,234.313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8461538461538
