"지역구분","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림소유 여부","산림 규모별","재배지 면적","소유지 면적","임차지 면적","지목구성_재배지_전체","지목구성_재배지_논","지목구성_재배지_밭","지목구성_재배지_임야","지목구성_재배지_기타","지목구성_소유지_전체","지목구성_소유지_논","지목구성_소유지_밭","지목구성_소유지_임야","지목구성_소유지_기타","지목구성_임차지_전체","지목구성_임차지_논","지목구성_임차지_밭","지목구성_임차지_임야","지목구성_임차지_기타","재배본수","평균수령","재배지 운영 관리방식","가구총수입","임업총수입","생산량","생산량_포전판매","생산량_없음","판매량_원물","판매량_원물_포전판매","판매량_원물_없음","판매량_가공","판매량_가공_포전판매","판매량_가공_없음","판매수입_원물","판매수입_원물_포전판매","판매수입_원물_없음","판매수입_가공","판매수입_가공_포전판매","판매수입_가공_없음","판매 가공품 종류_1","판매 가공품 종류_2","판매 가공품 종류_3","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","직거래 판매방법_전화주문","직거래 판매방법_인터넷주문","직거래 판매방법_기타온라인판매","직거래 판매방법_직접판매","직거래 판매방법_임산물축제","직거래 판매방법_기타오프라인판매","판매대금 결제방법별 비중_1개월 이내 현금","판매대금 결제방법별 비중_후불","판매대금 결제방법별 비중_선도금","판매대금 결제방법별 비중_기타","재고량 여부","재고량","저장경험","판매 밤의 출하시기_수확 ~ 추석 이전","판매 밤의 출하시기_추석 연휴 판매","판매 밤의 출하시기_추석이후 ~ 12월 31일","판매 밤의 출하시기_1월 1일~설 이전","판매 밤의 출하시기_설 이후","저장 주된 목적","투입비용_비료비","투입비용_농약비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","투입비용_합계","보유 시설 및 장비_건조기","보유 시설 및 장비_경운기","보유 시설 및 장비_관리기","보유 시설 및 장비_관리사","보유 시설 및 장비_관정","보유 시설 및 장비_굴삭기","보유 시설 및 장비_기계톱","보유 시설 및 장비_다목적관리기","보유 시설 및 장비_동력분무기","보유 시설 및 장비_동력약제살포기","보유 시설 및 장비_드릴","보유 시설 및 장비_선별기","보유 시설 및 장비_소형 화물차","보유 시설 및 장비_소형트럭","보유 시설 및 장비_시설하우스","보유 시설 및 장비_예초기(예취기)","보유 시설 및 장비_온실","보유 시설 및 장비_운반차","보유 시설 및 장비_자동 접종기","보유 시설 및 장비_자동세척기","보유 시설 및 장비_(저온)저장고","보유 시설 및 장비_종균 성형기","보유 시설 및 장비_지게차","보유 시설 및 장비_창고","보유 시설 및 장비_천공기","보유 시설 및 장비_키크레인(트럭)","보유 시설 및 장비_탈피기","보유 시설 및 장비_트랙터","보유 시설 및 장비_항공방제","보유 시설 및 장비_수동분무기","보유 시설 및 장비_사륜오토바이","보유 시설 및 장비_SS기","보유 시설 및 장비_비료살포기","보유 시설 및 장비_기타","고용노동남성 총인원수","고용노동여성 총인원수","자가노동남성 총인원수","자가노동여성 총인원수","고용노동남성 1인당 평균작업일수","고용노동여성 1인당 평균작업일수","자가노동남성 1인당 평균작업일수","자가노동여성 1인당 평균작업일수","고용노동남성 1인당 하루평균노동비","고용노동여성 1인당 하루평균노동비","자가노동남성 1인당 하루평균노동비","자가노동여성 1인당 하루평균노동비","고용노동력 확보 지역","수확 방법","작업로 설치 여부","작업로 설치 면적","작업로 설치 예정 연도","작업로 설치 예정 면적","풀베기방식_기계사용","풀베기방식_제초제 사용","풀베기방식_초생재배","풀베기방식_기타","생산비 조달방법 비중_자부담","생산비 조달방법 비중_정부보조","생산비 조달방법 비중_정부융자","생산비 조달방법 비중_금융기관 융자","생산비 조달방법 비중_수집상 선도금","생산비 조달방법 비중_기타","재배업 전망","재배업 전망_좋아지는 이유","재배업 전망_나빠지는 이유","재배업 계획","재배업 계획_늘리려는 이유","재배업 계획_줄이거나 중단하려는 이유","3년간 생산량 변화","3년간 소득 변화","재배업 애로사항","수입 희망 금액","묘목 생산판매 여부","신규식재 의향","면적 증가 의향","선호 품종","작목 대체 계획","주 대체 작목","재배업 시 시급하게 필요한 사항","친환경 인증 등 공식인증 인증여부","받은 공식인증 종류_친환경인증","받은 공식인증 종류_지리적표시제","받은 공식인증 종류_GAP","받은 공식인증 종류_품질인증","받은 공식인증 종류_기타","사업정보 획득경로","임업경영체 등록여부","임업 관련 지원금 수혜 여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업 관련 지원금 수혜 여부_산림경영기반조성(전문임업인기반조성)","임업 관련 지원금 수혜 여부_산양삼 생산","임업 관련 지원금 수혜 여부_귀산촌인 창업 및 주택구입 지원","임업 관련 지원금 수혜 여부_단기산림소득지원","임업 관련 지원금 수혜 여부_단기산림소득지원 관련 보조수반 융자사업","임업 관련 지원금 수혜 여부_조림목 묘목 생산","임업 관련 지원금 수혜 여부_목재이용활성화 지원","임업 관련 지원금 수혜 여부_임업인경영자금 지원","임업 관련 지원금 수혜 여부_임업인 재해복구 긴급지원","임업 관련 지원금 수혜 여부_산림소득 유통분야 공모사업","임업 관련 지원금 수혜 여부_임산물 수출지원","임업 관련 지원금 수혜 여부_임산물 판로지원 사업","임업 관련 지원금 수혜 여부_없음","산림청에 바라는 점","산림청에 바라는 점_1","가중치"
12,1,3,1,5,2,3,1,1,1,13860,13860,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,390,15,1,5639.155,2333.01,2000,,,2000,,,0,,1,600,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,66,0,0,0,0,0,0,0,66,,,,,,,7,,,,,,13,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,60,30,,,0,0,,1,1,70,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,1000,3,2,2,3,2,,4,1,1,,,,,2,1,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,1,5,2,3,1,1,1,7590,7590,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,10,1,1000,50,100,,,100,,,0,,1,50,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,0,0,5,0,0,0,0,5,1,2,3,,,,7,,9,,,,,,,16,,,,,,,,24,,,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,1,500,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,1,200,3,2,2,1,2,,3,2,,,,,,2,2,,,,,,,,,,,,,,9998,561,1,56.9322
12,1,3,1,5,2,3,1,1,2,20000,20000,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,800,18,1,4000,220,830,,,830,,,0,,1,220,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,99,6,3,8,60,2,92,8,278,,2,,,,,7,,,10,,,,,,16,,,,,,,,,,,,,,,,,,,5,,1,1,1,,40,10,180,,0,0,3,1,1,2000,,,1,,,,50,50,0,0,0,0,3,,,2,,,2,2,3,1000,3,2,2,2,2,,4,2,,,,,,2,1,,,,,,,,,9,,,,,,,,56.9322
12,1,3,1,5,2,3,1,2,,1650,0,1650,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,30,15,1,1500,60,200,,,200,,,0,,1,60,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,3,0,0,0,0,0,0,3,1,2,,,,,7,,9,10,,,,,15,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,3,500,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,1,5,2,3,1,2,,9900,0,9900,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1500,20,1,5000,1000,3500,,,3500,,,0,,1,3500,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,1,100,0,0,0,0,1,50,50,10,0,0,10,0,0,120,1,,3,4,,,7,,9,10,11,,,14,,16,,,,,21,,,24,,,27,28,29,,,,,,,,3,1,,,500,30,,,0,0,,1,1,5000,,,1,2,,,70,30,0,0,0,0,3,,,2,,,3,2,3,2000,2,2,2,2,2,,3,2,,,,,,1,1,1,,,,,,,,,10,,,,,,,56.9322
12,1,3,1,5,3,3,1,1,1,10000,10000,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,70,20,1,1000,60,200,,,200,,,0,,1,60,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,0,0,0,0,0,0,0,,2,,,,,7,,9,10,,,,,,16,,,,,,,,24,,,,,,,,,,,,,4,1,,,7,7,,,0,0,,1,3,,,,,,3,,100,0,0,0,0,0,3,,,2,,,3,3,1,300,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,561,1,56.9322
12,1,3,1,5,3,3,1,1,3,32800,32800,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1750,15,1,2000,750,2500,,,2500,,,0,,1,750,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,5,3,25,0,5,0,27,65,,,,,,,7,,9,,,12,,14,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,601,30,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,1,2000,3,2,2,2,2,,1,2,,,,,,2,1,,,,,,,,,9,,,,,,,,56.9322
12,1,3,1,5,3,3,1,2,,9917,0,9917,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,350,20,1,2000,380,650,,,650,,,0,,1,380,,,0,,1,,,,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,2,,1,0,10,70,20,0,2,100,15,10,10,0,5,0,0,140,,2,,,,,,,9,,,,13,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,30,25,,,0,0,,1,1,300,,,1,2,,,100,0,0,0,0,0,3,,,2,,,2,2,2,400,3,2,2,2,2,,7,2,,,,,,1,1,,,,,,,,,,,,,,9998,553,1,56.9322
12,1,3,1,5,4,3,1,1,1,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,250,20,1,1500,500,2000,,,2000,,,0,,1,500,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,40,20,0,3,0,0,0,0,63,,,,,,,7,,9,,,,,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,60,30,,,0,0,,1,1,1000,,,1,2,,,100,0,0,0,0,0,3,,,3,,3,2,2,1,1000,3,2,2,3,2,,3,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,1,5,4,3,1,1,2,11700,2700,9000,100,0,8.76923076923077,91.2307692307692,0,100,0,38,62,0,100,0,0,100,0,150,30,1,2000,900,3000,,,3000,,,0,,1,900,,,0,,1,,,,50,0,0,0,0,50,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,100,200,0,0,0,0,0,0,300,,2,,,,,7,,9,10,,,,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,25,25,,,0,0,,1,1,100,,,1,2,,,100,0,0,0,0,0,4,,6,2,,,3,3,1,1500,3,2,2,2,2,,7,2,,,,,,10,1,,,,,,,,,,,,,,9998,531,1,56.9322
12,1,3,1,5,4,3,1,1,2,29700,19800,9900,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,750,15,1,3000,1500,6000,,,6000,,,0,,1,1500,,,0,,1,,,,20,0,0,0,80,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,50,6,0,5,30,0,120,0,211,1,2,3,,5,,7,,9,10,,,,14,,,,,,,21,,,24,,,27,28,,,,,,,,1,1,1,,15,90,60,,,0,0,3,1,1,2000,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,1,3000,3,1,2,3,2,,1,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,1,5,4,3,1,1,3,49500,49500,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1050,22,1,3200,1000,2795,,,2795,,,0,,1,1000,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,64,38,26,0,10,34,0,172,,2,,,,,7,,9,10,,,13,,,16,,,,,21,,,,,,,,,,,,,,1,,1,1,3,,90,45,113,,0,0,1,1,1,1000,,,1,,,,99,1,0,0,0,0,3,,,2,,,3,3,1,4000,3,2,2,2,2,,3,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,1,5,4,3,1,1,4,30000,30000,0,100,0,30,70,0,100,0,30,70,0,0,0,0,0,0,5000,30,1,1500,500,1600,,,1600,,,0,,1,500,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,5,20,5,5,0,0,0,0,35,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,500,3,2,2,2,2,,8,2,,,,,,10,1,1,2,,,,,,,,,,,,,,,56.9322
12,1,3,1,5,4,3,1,2,,18150,1650,16500,100,0,9.09090909090909,90.9090909090909,0,100,0,100,0,0,100,0,0,100,0,300,35,1,2000,500,1600,,,1600,,,0,,1,500,,,0,,1,,,,10,0,0,0,0,90,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,0,0,10,0,0,60,0,70,1,,,,,,7,,9,10,,,,,15,16,,,,,21,,,24,,,,,29,,,,,,2,,1,1,2,,30,25,150,,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,4,,7,2,,,2,3,2,1000,3,2,2,1,2,,7,2,,,,,,6,1,,,,,,,,,,10,,,,,,,56.9322
12,1,3,1,5,4,3,1,2,,9900,0,9900,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,600,25,1,3000,1000,4000,,,4000,,,0,,1,1000,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,45,15,0,5,200,0,0,0,265,1,,3,,5,,7,,9,10,,,,14,,16,,,,,21,,,24,,,,28,,,,,,,,,1,1,,,120,60,,,0,0,,1,1,1000,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,1,2000,3,1,2,3,2,,4,2,,,,,,3,1,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,1,5,4,3,1,2,,9900,9900,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,300,25,1,5503.9601,568.45,670,,,670,,,0,,1,200,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,10,5,0,2,0,0,0,0,17,,,,,5,,7,,9,10,,,,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,30,30,,,0,0,,1,1,200,,,1,2,,,100,0,0,0,0,0,3,,,2,,,2,2,1,300,3,1,2,3,2,,4,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,1,5,5,3,1,1,1,15000,15000,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,200,25,1,2000,700,2600,,,2600,,,0,,1,700,,,0,,1,,,,90,5,5,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,64,24,5,7,0,3,0,9,112,,2,3,,,,7,,9,10,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,45,30,,,0,0,,1,1,300,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,2,1,1000,3,1,2,2,2,,9,2,,,,,,2,1,,,,,,,,,9,,,,,,,,56.9322
12,1,3,1,5,5,3,1,1,2,14850,14850,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,200,80,1,1500,50,100,,,100,,,0,,1,50,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,7,,9,10,,,,,,16,,,,,21,,,24,,,,,,,,,,,,,2,2,,,15,15,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,500,3,2,2,2,2,,7,2,,,,,,2,2,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,1,5,5,3,1,1,2,19800,19800,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,72,24,1,1000,400,1625,,,1625,,,0,,1,400,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,22,0,16,0,0,0,0,38,,,,,,,7,,9,10,,,13,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,60,30,,,0,0,,1,1,2000,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,1,2000,3,2,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,536,1,56.9322
12,1,3,1,5,5,3,1,1,3,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,100,40,1,1200,120,400,,,400,,,0,,1,120,,,0,,1,,,,70,0,0,0,0,30,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,6,10,0,5,0,0,0,0,21,1,2,3,,,,7,,9,10,,,,,15,16,,,,,,,,,,,,28,,,,,,,,,1,1,,,20,20,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,500,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,1,5,5,3,1,2,,11880,1980,9900,100,0,16.6666666666667,83.3333333333333,0,100,0,100,0,0,100,0,0,100,0,350,29,1,1500,100,300,,,300,,,0,,1,100,,,0,,1,,,,50,0,0,0,0,50,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,20,0,0,5,0,0,0,0,25,1,2,,,,,7,,9,10,,,,,,16,,,,,21,,,24,,,,,,,,,,,,,2,1,,,15,13,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,6,2,,,3,3,2,500,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,531,1,56.9322
12,1,3,1,5,5,3,1,2,,3300,0,3300,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,200,50,1,600,30,100,,,100,,,0,,1,30,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,15,5,0,0,0,0,0,0,20,1,2,,,,,7,,9,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,15,15,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,6,2,,,3,3,2,200,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,577,2,56.9322
12,1,3,1,5,5,3,1,2,,6612,0,6612,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,350,15,1,2300,600,2520,,,2520,,,0,,1,600,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,270,30,0,5,20,3,0,0,328,,2,,,,,7,,9,,,,13,,,16,,,,,21,,,,,,,,,,,,,,2,2,1,1,1,1,20,20,140,90,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,1000,3,2,2,2,2,,9,2,,,,,,3,2,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,2,4,2,3,1,2,,49500,0,49500,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1500,19,1,17062.4,8900,6000,,,6000,,,0,,1,1800,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,1,0,0,100,0,0,1,100,60,0,20,0,0,800,0,980,1,,,4,5,,7,,9,10,,,13,14,,,,,,,21,,,24,,,,28,,,,,,,1,5,1,1,15,15,60,60,130,80,0,0,3,1,1,3000,,,1,2,,,100,0,0,0,0,0,3,,,1,3,,2,2,1,4000,3,1,2,2,2,,4,2,,,,,,3,1,,,,,,,,,,,,,,9998,,,56.9322
12,1,3,2,5,5,3,1,2,,3300,3300,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,70,38,1,600,48,160,,,160,,,0,,1,48,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,7,,,,,,,,,16,,,,,,,,24,,,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,3,,,,,,3,,100,0,0,0,0,0,3,,,2,,,3,3,1,300,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,56.9322
13,1,1,1,2,1,1,,1,3,21000,21000,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,600,15,1,4000,2000,7000,,,5000,,,0,,1,2000,,,0,,1,,,,0,0,0,0,30,20,50,0,0,0,100,0,0,100,0,0,0,2,,1,10,0,0,50,40,2,0,0,200,50,0,0,500,0,750,1,2,3,,,6,7,,,10,11,12,13,,,16,,,,20,21,,,24,,,27,28,,,,,,,10,10,1,,5,5,30,,120,110,0,0,3,1,1,500,,,1,,,9997,100,0,0,0,0,0,3,,,2,,,3,3,1,5000,3,2,2,2,2,,7,1,1,,3,,,2,1,,,,,,,,,,,,,,9998,,,39.26087
13,1,2,1,4,2,2,5,2,,1851,0,1851,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,600,11,1,4171.3451,1567.75,2872,,,2800,,,0,,1,953,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,50,0,0,15,150,5,0,0,220,,2,,,,,7,,,,,,,,,16,,18,,,,,,,,,,,,,,,,,,,1,1,,,40,2,,,0,0,,1,1,700,,,1,,,,80,20,0,0,0,0,4,,4,2,,,3,3,3,2000,3,2,2,2,2,,8,1,1,,,,,9997,1,,,,,,,,,,,,,,9998,531,1,39.26087
13,1,2,1,5,5,2,6,1,1,36860,5620,31240,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,618,18,1,2403.4015,693.16,1130,,,1097,,,0,,1,293,,,0,,1,,,,0,0,0,0,0,0,100,,,,,,,100,0,0,0,2,,2,,,,,,,50,0,0,10,0,5,41,0,106,,2,,,,,7,,9,,,,,,,16,,,,,21,,,,,,,,,,,,,,1,,1,,3,,35,,135,,0,0,1,1,1,1300,,,1,,,,80,20,0,0,0,0,3,,,2,,,1,2,1,500,2,1,2,2,2,,8,1,1,,,,,9997,1,,,,,,,,,,,,,,9998,582,2,39.26087
13,1,2,2,2,5,2,5,1,1,35173,11041,24132,100,0.686094447445484,2.05828334233645,97.2556222102181,0,100,0,0,100,0,100,1,3,96,0,980,16,1,1520,963,3417,,,3337,,,0,,1,923,,,0,,1,,,,95,0,0,0,0,5,0,100,0,0,0,0,0,100,0,0,0,2,,2,,,,,,,58,0,10,10,56,10,0,0,144,,,,,,,7,,,,,,,,,16,,,,,,,,24,,,,,,,41,,,,,,1,1,,,40,30,,,0,0,,1,1,300,,,1,,,,75,25,0,0,0,0,3,,,2,,,2,2,1,1500,3,2,2,2,2,,8,1,1,,,,,6,2,,,,,,,,,,,,,,9998,531,1,39.26087
13,1,2,2,4,4,2,5,2,,33058,0,33058,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,955,13,1,7040.0618,2374.0888,3880,,,3758,,,0,,1,1046,,,0,,1,,,,94,0,0,0,0,6,0,100,0,0,0,0,0,100,0,0,0,2,,2,,,,,,,102,0,5,30,50,10,0,13,210,,2,,,,,7,,,,,,,14,,16,,,,,21,,,24,,,,,,,,,43,,,,1,1,,,45,20,,,0,0,,1,1,1000,,,1,,,,65,35,0,0,0,0,3,,,2,,,1,1,2,3000,3,2,2,2,2,,8,1,1,,,,,6,1,,,,,,,,,,,,,,9998,556,1,39.26087
13,1,2,2,5,5,2,1,2,,17851,0,17851,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,220,18,1,968,520,2303,,,2193,,,0,,1,520,,,0,,1,,,,60,0,0,0,0,40,0,100,0,0,0,0,0,100,0,0,0,1,90,1,0,0,0,100,0,9997,85,0,4,10,30,0,70,0,199,,2,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,41,,43,,4,,1,1,1,,8,18,175,,0,0,1,1,1,200,,,1,,,,50,50,0,0,0,0,3,,,2,,,2,2,1,1000,3,2,2,2,2,,2,1,1,,,,,2,2,,,,,,,,,,,,,,9998,,,39.26087
13,1,3,1,2,1,3,1,2,,18512,0,18512,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,297,41,1,1700,200,466,,,386,,,0,,1,150,,,0,,1,,,,50,0,0,0,0,50,0,100,0,0,0,0,0,100,0,0,0,1,70,1,20,0,80,0,0,2,22,0,5,20,30,10,75,0,162,,,,,,,7,,,,,,,14,,16,,,,,21,,,,,,,,,,,,,,5,,1,,1,,27,,150,,0,0,1,1,1,700,,,1,,,,85,15,0,0,0,0,3,,,2,,,3,3,3,500,3,1,2,2,2,,5,1,1,,,,,6,1,,,,,,,,,,,,,,9998,639,3,39.26087
13,1,3,1,2,2,3,3,1,3,29752,29752,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1130,9,1,3000,1050,2050,,,2030,,,0,,1,950,,,0,,1,,,,0,0,0,0,0,100,0,80,0,0,20,0,0,100,0,0,0,2,,1,25,0,75,0,0,1,340,0,50,25,0,10,276,0,701,,,,,,,7,,,,,12,13,,,16,,,,,21,,,,,,,,,,,,43,9997,2,3,1,,5,8,35,,200,80,0,0,1,1,1,1000,,,1,,,,60,40,0,0,0,0,3,,,2,,,3,3,3,2000,3,1,2,2,2,,8,1,1,,,,,6,2,,,,,,,,,,,,,,9998,,,39.26087
13,1,3,1,3,3,3,5,2,,49586,0,49586,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1600,23,1,9000,6500,2350,,,2300,,,0,,1,1200,,,0,,1,,,,83,0,0,0,0,17,0,100,0,0,0,0,0,100,0,0,0,2,,1,0,0,100,0,0,1,50,0,10,15,200,10,160,0,445,,2,,,,,7,,,,,,,,,16,,,,,,,,,,,,,,,,,43,,5,2,1,1,1,5,35,8,180,70,0,0,1,1,1,600,,,1,,,,95,5,0,0,0,0,3,,,1,4,,3,3,3,2500,3,1,2,2,2,,2,2,,,,,,2,2,,,,,,,,,,,,,,9998,,,39.26087
13,1,3,1,4,2,3,3,1,2,9917,0,9917,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,290,16,1,3043.501,1309.031,581,,,484,,,0,,1,143,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,1,20,1,20,0,80,0,0,1,70,0,0,15,30,5,0,0,120,,2,,,,,7,,,,,,,14,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,15,30,,,0,0,,1,1,50,,,1,,,,75,25,0,0,0,0,3,,,1,4,,2,2,6,500,3,1,1,3,2,,9,2,,,,,,6,2,,,,,,,,,,,,,,9998,639,3,39.26087
13,1,3,1,4,5,3,1,1,1,14875,1983,12892,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,290,13,1,2000,188,732,,,632,,,0,,1,188,,,0,,1,,,,80,0,0,0,0,20,0,100,0,0,0,0,0,100,0,0,0,1,50,1,0,0,30,70,0,2,34,0,5,20,80,5,0,0,144,,,,,,,7,,,,,,,14,,16,,,,,21,,,,,,,,,,,,43,,,,1,1,,,20,16,,,0,0,,1,3,,,,1,,,,80,20,0,0,0,0,3,,,2,,,3,3,3,1000,3,1,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,543,1,39.26087
