"연령별","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액2","무기질비료_인산질_지출액2","무기질비료_가리질_지출액2","무기질비료_복합_지출액2","무기질비료_토양개량제_지출액2","무기질비료_기타_지출액2","유기질비료_퇴구비_지출액2","유기질비료_계분_지출액2","유기질비료_우분_지출액2","유기질비료_돈분_지출액2","유기질비료_기타_지출액2","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
3,0,0,0,0,0,120000,418000,0,0,0,0,35,2,258895,6,0.67,0,0.67,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0.67,0,0.67,0,0,0,0,0,0,0,54.25,2,167.164179104478,802985.074626866,179104.47761194,623880.597014925,0,0,0,0,0,179104.47761194,623880.597014925,0,0,0,0,1033134.32835821,240298.507462687,0,20149.2537313433,14925.3731343284,0,0,0,224477.611940298,101134.328358209,325611.940298507,291044.776119403,3059701.49253731,0,3059701.49253731,6407302.98507463,4418214.92537313,38805.9701492537,10864323.880597,7421097.04644028,146580.467251642,140679.260067239,287259.727318881,3673.13432835821,0,0,0,0,3673.13432835821,7002238.80597015,0,7002238.80597015,0,0,0,0,0,0,11.1940298507463,11.1940298507463,3283.58208955224,0,0,0,0,3283.58208955224,344.776119402985,267.164179104478,77.6119402985075,474.626865671642,265.671641791045,208.955223880597,50.7462686567164,0,870.149253731343,0,0,0,0,0,0,0,67.1641791044776,0,235.820895522388,465.671641791045,22.3880597014925,0,0,0,0,0,47.7611940298507,0,0,31.3432835820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9777232.30774427,-418858.24047013,4015194.55223881,13851368.1343284,3346961.21985619,17198329.3541846,-10196090.5482144,39.1428571428571
3,0,0,0,0,0,182000,0,0,0,0,3250000,37,3,256777,6,2,1.85,0.15,0,0,2,1.85,0.15,0,0,0,0,0,0,0,1.83,1.68,0.15,0,0,1.83,1.68,0.15,0,0,0,0,0,0,0,18.0769230769231,2,281.420765027322,1875409.83606557,99453.5519125683,1775956.284153,0,0,0,0,0,99453.5519125683,0,0,0,0,1775956.284153,155737.704918033,26612.0218579235,0,0,0,0,0,0,960036.429872495,52459.0163934426,1012495.44626594,0,983606.557377049,0,983606.557377049,6190231.69398907,787431.693989071,0,6977663.38797814,4114463.70309654,54356.9129165756,97958.8932347541,152315.80615133,10928.9617486339,0,0,0,0,10928.9617486339,10928961.7486339,0,10928961.7486339,0,0,0,0,0,0,1.2568306010929,1.2568306010929,0,0,0,0,5464.48087431694,5464.48087431694,426.229508196721,227.322404371585,198.907103825137,48.0874316939891,48.0874316939891,0,8.7431693989071,0,483.060109289617,0,0,0,0,0,0,0,17.4863387978142,0,21.8579234972678,144.262295081967,17.4863387978142,0,0,0,0,0,222.950819672131,0,0,48.0874316939891,0,0,0,0,10.9289617486339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7326154.05751745,6814498.04553734,7601929.73952641,10304695.3970856,1135922.36352838,11440617.760614,-511656.011980109,44.6666666666667
3,0,0,0,0,0,20000,0,0,0,0,0,36,1,251508,6,0.27,0.23,0.04,0,0,0.27,0.23,0.04,0,0,0,0,0,0,0,0.27,0.23,0.04,0,0,0.27,0.23,0.04,0,0,0,0,0,0,0,25.5,2,266.666666666667,74074.0740740741,74074.0740740741,0,0,0,0,0,0,74074.0740740741,0,0,0,0,0,1207407.40740741,487888.888888889,0,0,0,0,0,1548148.14814815,3547160.49382716,510860.116959064,4058020.61078623,244444.444444444,346488.888888889,0,346488.888888889,2020455.55555556,0,0,2020455.55555556,7871491.57374919,515468.727993558,57872.4466201852,573341.174613743,5429.62962962963,0,0,0,0,5429.62962962963,8144444.44444444,0,8144444.44444444,0,0,0,0,0,0,7.40740740740741,7.40740740740741,0,0,0,0,0,0,11.1111111111111,11.1111111111111,0,0,0,0,81.4814814814815,0,92.5925925925926,0,0,0,0,0,0,0,25.9259259259259,0,0,0,0,0,0,11.1111111111111,0,0,37.037037037037,0,0,18.5185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940285.61905819,272952.870695256,272952.870695256,9891947.12930474,919830.063502632,10811777.1928074,-2667332.74836293,90.8205128205128
3,0,0,0,0,0,200000,560000,0,1200000,0,0,36,3,251508,6,1.52,0,1.52,0,0,1.52,0,1.52,0,0,0,0,0,0,0,1.52,0,1.52,0,0,1.52,0,1.52,0,0,0,0,0,0,0,24.1428571428571,2,500.657894736842,1289473.68421053,131578.947368421,1157894.73684211,0,0,0,0,0,131578.947368421,368421.052631579,0,789473.684210526,0,0,188421.052631579,616717.105263158,0,0,0,32894.7368421053,0,1937500,1479210.52631579,301147.368421053,1780357.89473684,0,239897.368421053,0,239897.368421053,4164259.86842105,434210.526315789,0,4598470.39473684,6531083,202545.485613053,93926.3851317434,296471.870744796,10605.9210526316,0,0,0,0,10605.9210526316,18375986.8421053,0,18375986.8421053,0,0,0,0,0,0,13.1578947368421,13.1578947368421,5263.15789473684,0,7894.73684210526,0,0,13157.8947368421,134.210526315789,63.8157894736842,70.3947368421053,31.5789473684211,31.5789473684211,0,102.631578947368,0,268.421052631579,0,0,0,0,0,0,0,87.5,0,3.94736842105263,42.1052631578947,44.7368421052632,0,0,6.57894736842105,0,4.60526315789474,65.7894736842105,0,0,13.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700629.1075869,11844903.8421053,12312009.1052632,10695342.8684211,536369.239165849,11231712.1075869,7144274.73451836,42
3,0,0,0,0,0,22000,0,0,0,0,0,35,1,258895,5,1.76,0.24,0,0.99,0.53,0.24,0.24,0,0,0,1.52,0,0,0.99,0.53,0.48,0.11,0,0.33,0.04,0.11,0.11,0,0,0,0.37,0,0,0.33,0.04,32.75,2,233.333333333333,45833.3333333333,45833.3333333333,0,0,0,0,0,0,45833.3333333333,0,0,0,0,0,1232291.66666667,288541.666666667,0,0,15625,0,0,0,703333.333333333,100000,803333.333333333,1166666.66666667,1458333.33333333,3019925,4478258.33333333,7544306.25,3246766.66666667,302083.333333333,11093156.25,10168767.7291141,303493.922333333,137422.769905729,440916.692239063,937.5,0,3645.83333333333,0,14401.0416666667,15338.5416666667,1875000,36002604.1666667,37877604.1666667,0,0,0,0,0,0,2.08333333333333,2.08333333333333,0,0,0,0,0,0,341.666666666667,270.833333333333,70.8333333333333,216.666666666667,100,116.666666666667,100,0,658.333333333333,0,0,0,0,0,0,0,91.6666666666667,0,66.6666666666667,408.333333333333,0,0,0,0,0,0,8.33333333333333,0,0,33.3333333333333,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9654750.21312495,27708836.4375526,34066417.5,14904342.9166667,4919175.0255724,19823517.9422391,18054086.2244276,94.7142857142857
3,0,0,0,0,0,22000,0,0,0,0,86000,99,1,243327,6,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,20,2,269.230769230769,830769.230769231,169230.769230769,661538.461538462,0,0,0,0,0,169230.769230769,0,0,0,0,661538.461538462,76923.0769230769,192307.692307692,0,0,0,0,0,0,287179.487179487,92307.6923076923,379487.179487179,0,1538461.53846154,0,1538461.53846154,11251246.1538462,0,0,11251246.1538462,1722814.17948718,105347.479076923,133907.887863846,239255.366940769,1192.30769230769,0,269.230769230769,0,1063.46153846154,2255.76923076923,1788461.53846154,2658653.84615385,4447115.38461538,0,0,0,0,0,0,7.69230769230769,7.69230769230769,0,0,0,0,1538.46153846154,1538.46153846154,653.846153846154,307.692307692308,346.153846153846,0,0,0,92.3076923076923,0,746.153846153846,0,0,0,0,0,0,0,30.7692307692308,0,7.69230769230769,492.307692307692,61.5384615384615,0,0,0,0,0,0,0,0,153.846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13028963.0592485,2724301.2051282,2724301.2051282,12974060.3333333,1777716.90540231,14751777.2387356,-10304661.8541203,81.4
3,0,0,0,0,0,320000,0,0,1500000,0,0,36,3,251508,6,1.44,0.57,0.52,0,0.35,1.11,0.24,0.52,0,0.35,0.33,0.33,0,0,0,1.44,0.57,0.52,0,0.35,1.11,0.24,0.52,0,0.35,0.33,0.33,0,0,0,29,2,647.222222222222,1263888.88888889,222222.222222222,1041666.66666667,0,0,0,0,0,222222.222222222,0,0,1041666.66666667,0,0,747222.222222222,92708.3333333333,0,0,0,0,0,3388888.88888889,1991458.33333333,32885.8187134503,2024344.15204678,229166.666666667,2222222.22222222,694444.444444444,2916666.66666667,5842969.44444444,1666666.66666667,27777.7777777778,7537413.88888889,10365003.1818852,252392.572744369,141268.024590556,393660.597334925,12571.5277777778,0,0,0,0,12571.5277777778,18857291.6666667,0,18857291.6666667,0,0,0,0,0,0,69459.7916666667,69459.7916666667,0,0,69444.4444444445,0,0,69444.4444444445,65.2777777777778,15.9722222222222,49.3055555555556,0,0,0,222.916666666667,27.7777777777778,315.972222222222,0,0,0,0,0,0,0,18.0555555555556,0,0,0,27.7777777777778,0,0,10.4166666666667,0,21.5277777777778,232.638888888889,0,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480465.12305211,8492288.48478151,10859564.5146199,15535141.0409357,3310327.26400159,18845468.3049373,11823.361729402,42
3,0,0,0,0,0,45000,0,0,0,0,0,35,3,258895,5,2.97,0,0.17,2.8,0,0.97,0,0.17,0.8,0,2,0,0,2,0,2.97,0,0.17,2.8,0,0.97,0,0.17,0.8,0,2,0,0,2,0,52.5,2,255.892255892256,15151.5151515152,15151.5151515152,0,0,0,0,0,0,15151.5151515152,0,0,0,0,0,51515.1515151515,158249.158249158,0,0,1683.50168350168,0,0,10101.0101010101,67003.367003367,51717.1717171717,118720.538720539,60606.0606060606,102356.902356902,235690.235690236,338047.138047138,2107364.30976431,808080.808080808,0,2915445.11784512,1718692.97979798,57463.4706224467,34174.4577672727,91637.9283897194,5050.50505050505,0,1683.50168350168,0,6649.83164983165,11700.3367003367,10101010.1010101,16624579.1245791,26725589.2255892,0,0,0,0,0,0,1.01010101010101,1.01010101010101,0,0,0,0,0,0,53.1986531986532,12.7946127946128,40.4040404040404,43.0976430976431,43.0976430976431,0,61.952861952862,0,158.249158249158,0,0,0,0,0,0,0,5.38720538720539,0,0,129.292929292929,0,0,0,0,0,0,0,0,0,23.5690235690236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301359.14051093,25006896.2457912,26050667.2895623,3590367.05387205,429685.066436857,4020052.12030891,22705537.1052803,27.6
3,0,0,0,0,0,8000,0,300000,0,0,0,99,1,243327,6,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,28,2,421.052631578947,810526.315789474,21052.6315789474,789473.684210526,0,0,0,0,0,21052.6315789474,0,789473.684210526,0,0,0,455263.157894737,31578.9473684211,0,0,0,0,0,57894.7368421053,295438.596491228,171523.545706371,466962.142197599,96842.1052631579,1184210.52631579,0,1184210.52631579,8547842.10526316,8114863.15789474,757894.736842105,17420600,10646358.017254,184784.722212742,203561.336805789,388346.059018532,15789.4736842105,0,0,0,0,15789.4736842105,15789473.6842105,0,15789473.6842105,0,0,0,0,0,0,1.31578947368421,1.31578947368421,0,7894.73684210526,0,0,0,7894.73684210526,536.842105263158,273.684210526316,263.157894736842,515.789473684211,452.631578947368,63.1578947368421,42.1052631578947,0,1094.73684210526,0,0,0,0,0,0,0,42.1052631578947,0,0,905.263157894737,94.7368421052632,0,0,0,0,0,31.5789473684211,0,0,21.0526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10509192.9734358,5143115.66695654,13627079.278855,19582994.4053555,1572556.58533432,21155550.9906898,-5366077.30647929,81.4
3,0,0,0,0,0,80000,0,0,1551000,0,325000,36,2,251508,6,0.76,0,0.76,0,0,0.73,0,0.73,0,0,0.03,0,0.03,0,0,0.76,0,0.76,0,0,0.73,0,0.73,0,0,0.03,0,0.03,0,0,27.3333333333333,2,594.736842105263,2573684.21052632,105263.157894737,2468421.05263158,0,0,0,0,0,105263.157894737,0,0,2040789.47368421,0,427631.578947368,219447.368421053,178684.210526316,0,0,0,0,0,1726315.78947368,2316429.8245614,129007.451523546,2445437.27608495,492105.263157895,2952631.57894737,263157.894736842,3215789.47368421,8436671.05263158,0,0,8436671.05263158,8150340.01292705,342041.214689634,142402.932950658,484444.147640292,9642.1052631579,0,0,0,0,9642.1052631579,14463157.8947368,0,14463157.8947368,0,0,0,0,0,0,10.5263157894737,10.5263157894737,0,0,12368.4210526316,0,1315.78947368421,13684.2105263158,238.157894736842,40.7894736842105,197.368421052632,0,0,0,248.684210526316,0,486.842105263158,0,0,0,0,0,0,0,43.4210526315789,0,0,0,42.1052631578947,0,0,26.3157894736842,0,35.5263157894737,313.157894736842,0,0,26.3157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11873746.7792192,6312817.88180979,6575975.77654663,16323853.1708218,3700233.6213245,20024086.7921463,-5560928.89740945,55.2666666666667
3,0,0,0,0,0,94500,1850000,0,0,0,0,38,3,242051,6,1.86,0,0,1.86,0,0,0,0,0,0,1.86,0,0,1.86,0,1.86,0,0,1.86,0,0,0,0,0,0,1.86,0,0,1.86,0,26,2,284.94623655914,1045430.10752688,50806.4516129032,994623.655913978,0,0,0,0,0,50806.4516129032,994623.655913978,0,0,0,0,797634.408602151,108655.913978495,784301.075268817,0,0,0,0,0,294014.336917563,13978.4946236559,307992.831541219,0,0,1505376.34408602,1505376.34408602,4592073.11827957,1232387.09677419,0,5824460.21505376,6023828.77777778,6769.50294462366,92809.7466443011,99579.2495889247,14013.4408602151,0,0,0,0,14013.4408602151,14013440.8602151,0,14013440.8602151,0,0,0,0,0,0,5.64516129032258,5.64516129032258,5376.34408602151,0,0,0,0,5376.34408602151,241.397849462366,154.838709677419,86.5591397849462,86.0215053763441,43.010752688172,43.010752688172,46.2365591397849,0,373.655913978495,0,0,0,0,0,0,0,37.6344086021505,0,66.6666666666667,206.451612903226,25.8064516129032,0,0,0,0,0,6.45161290322581,0,0,30.6451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4691652.3678685,7989612.08243727,10727375.5232975,9110525.55197133,1604955.59367495,10715481.1456463,3297959.71456878,48.7272727272727
3,0,0,0,100000,0,0,0,0,0,0,800000,37,2,256777,5,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,26,2,242.424242424242,1363636.36363636,151515.151515152,1212121.21212121,0,0,0,151515.151515152,0,0,0,0,0,0,1212121.21212121,1244848.48484848,1044128.78787879,454545.454545455,0,0,0,0,56257.5757575758,60606.0606060606,65082.947368421,125689.007974482,130909.090909091,333333.333333333,0,333333.333333333,11362209.0909091,0,0,11362209.0909091,4676791.76555024,77743.2875523376,168323.400494621,246066.688046959,15431.8181818182,0,0,0,0,15431.8181818182,29727272.7272727,0,29727272.7272727,0,0,0,0,303.030303030303,0,0,303.030303030303,0,0,0,0,6060.60606060606,6060.60606060606,590.909090909091,312.121212121212,278.787878787879,0,0,0,133.333333333333,0,724.242424242424,0,0,0,0,0,0,0,96.969696969697,0,90.9090909090909,287.878787878788,48.4848484848485,0,0,0,0,0,48.4848484848485,0,0,151.515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11941609.1122894,25050480.9617225,25050480.9617225,16039000.8564593,579400.021380292,16618400.8778396,13108871.8494331,68.8181818181818
3,0,0,0,100000,0,0,0,0,500000,0,0,37,1,256777,6,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,49.3333333333333,2,312.5,2500000,416666.666666667,2083333.33333333,0,0,0,416666.666666667,0,0,0,0,2083333.33333333,0,0,181000,1334929.16666667,1000000,0,0,0,0,33333.3333333333,429000,10083.3333333333,439083.333333333,517777.777777778,1750000,0,1750000,12181133.3333333,0,0,12181133.3333333,6262900.61111111,132152.606196111,186805.920986458,318958.527182569,6425,0,0,0,0,6425,6425000,0,6425000,0,0,0,0,833.333333333333,0,0,833.333333333333,0,0,83333.3333333333,0,0,83333.3333333333,695.833333333333,291.666666666667,404.166666666667,0,0,0,116.666666666667,0,812.5,0,0,0,0,0,0,0,58.3333333333333,0,133.333333333333,333.333333333333,50,0,0,0,0,0,66.6666666666667,0,0,170.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14250091.8605159,162099.388888889,162099.388888889,18444033.9444444,2068958.52718257,20512992.471627,-14087992.471627,96.0131578947368
3,0,0,0,105000,0,15000,23000,0,0,0,80000,36,1,251508,6,0.47,0,0.47,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,20.5,2,738.461538461538,1715384.61538462,923076.923076923,792307.692307692,0,0,0,807692.307692308,0,115384.615384615,176923.076923077,0,0,0,615384.615384615,251615.384615385,1193076.92307692,0,0,46153.8461538461,0,0,0,2157128.20512821,617818.021978022,2774946.22710623,1805128.20512821,769230.769230769,0,769230.769230769,27712476.9230769,4553784.61538462,0,32266261.5384615,12591597.8168498,867584.536578813,384580.346227692,1252164.88280651,4923.07692307692,0,0,2307.69230769231,6992.30769230769,11915.3846153846,4923076.92307692,22934769.2307692,27857846.1538462,0,0,0,0,1538.46153846154,0,3.84615384615385,1542.30769230769,769.230769230769,0,0,0,3076.92307692308,3846.15384615385,830.769230769231,423.076923076923,407.692307692308,361.538461538462,176.923076923077,184.615384615385,707.692307692308,0,1900,0,0,0,0,0,0,0,500,0,0,676.923076923077,276.923076923077,0,0,0,0,0,76.9230769230769,0,0,369.230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29733872.5751142,15266248.3369963,19820032.952381,40304074.7399267,2021395.65203727,42325470.391964,-14467624.2381179,90.8205128205128
3,0,0,0,110000,0,0,630000,0,0,0,686000,38,2,242051,5,0.66,0.18,0.48,0,0,0.66,0.18,0.48,0,0,0,0,0,0,0,0.66,0.18,0.48,0,0,0.66,0.18,0.48,0,0,0,0,0,0,0,15,2,515.151515151515,2160606.06060606,166666.666666667,1993939.39393939,0,0,0,166666.666666667,0,0,954545.454545454,0,0,0,1039393.93939394,881060.606060606,0,9848484.84848485,0,0,0,0,0,324242.424242424,169696.96969697,493939.393939394,0,454545.454545455,0,454545.454545455,7362813.63636364,4849090.90909091,0,12211904.5454545,18475232.8181818,-28736.9431969697,272147.70608947,243410.7628925,45227.2727272727,0,0,0,0,45227.2727272727,45227272.7272727,0,45227272.7272727,0,0,0,0,303.030303030303,0,0,303.030303030303,4545.45454545455,0,0,0,2121.21212121212,6666.66666666667,609.090909090909,22.7272727272727,586.363636363636,403.030303030303,350,53.030303030303,0,0,1012.12121212121,0,0,0,0,0,0,0,45.4545454545455,0,15.1515151515152,651.515151515152,24.2424242424242,0,0,0,0,0,54.5454545454545,0,0,221.212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8060769.85380159,26752039.9090909,31601130.8181818,25838046.4545455,697956.217437955,26536002.6719834,18691270.0552893,49.0555555555556
3,0,0,0,110000,400000,20000,0,680000,0,0,0,33,2,235300,5,1.45,0,0,1.39,0.06,1.45,0,0,1.39,0.06,0,0,0,0,0,0.68,0,0,0.66,0.02,0.68,0,0,0.66,0.02,0,0,0,0,0,13.2,2,183.823529411765,1779411.76470588,779411.764705882,1000000,0,0,0,161764.705882353,588235.294117647,29411.7647058823,0,1000000,0,0,0,462941.176470588,68088.2352941176,0,0,0,0,0,0,207049.019607843,19217.6470588235,226266.666666667,317647.058823529,1544117.64705882,0,1544117.64705882,4155825,2230729.41176471,88235.294117647,6474789.70588235,5351203.60266498,78682.9007317843,95246.3983956618,173929.299127446,0,0,4632.35294117647,0,18297.7941176471,18297.7941176471,0,45744485.2941176,45744485.2941176,0,0,0,0,294.117647058824,2941.17647058824,1.47058823529412,3236.76470588235,0,5000,0,0,0,5000,251.470588235294,113.235294117647,138.235294117647,141.176470588235,70.5882352941176,70.5882352941176,29.4117647058824,0,422.058823529412,0,0,0,0,0,0,0,58.8235294117647,0,0,329.411764705882,30.8823529411765,0,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5931287.95136443,40393281.6914527,42654830.3921569,9564444.60784314,1718046.94618627,11282491.5540294,34461993.7400882,23.7777777777778
3,0,0,0,120000,0,0,0,0,250000,0,0,37,1,256777,5,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0.29,0,0.29,0,0,0.29,0,0.29,0,0,0,0,0,0,0,61.1428571428571,2,320.689655172414,1275862.06896552,413793.103448276,862068.965517241,0,0,0,413793.103448276,0,0,0,0,862068.965517241,0,0,218689.655172414,187931.034482759,1689655.17241379,0,103448.275862069,0,1372413.79310345,234482.75862069,1013627.5862069,163804.573502722,1177432.15970962,0,1510344.82758621,0,1510344.82758621,20388779.3103448,0,0,20388779.3103448,6516691.91833031,218543.084031495,276150.50841,494693.592441495,16620.6896551724,0,0,3448.27586206897,10448.275862069,27068.9655172414,16620689.6551724,34270344.8275862,50891034.4827586,0,0,0,0,827.586206896552,0,0,827.586206896552,0,0,6034.48275862069,0,0,6034.48275862069,1213.79310344828,544.827586206897,668.965517241379,0,0,0,151.724137931035,0,1365.51724137931,0,0,0,0,0,0,0,220.689655172414,0,206.896551724138,620.689655172414,96.551724137931,0,0,0,0,0,0,0,0,82.7586206896552,0,0,0,0,137.931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22393817.7303725,44374342.5644283,44374342.5644283,26905471.2286751,2005038.4200277,28910509.6487028,21980524.8340558,96.0131578947368
3,0,0,0,168000,0,0,0,0,0,0,800000,37,1,256777,6,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,37,2,285.714285714286,2765714.28571429,480000,2285714.28571429,0,0,0,480000,0,0,0,0,0,0,2285714.28571429,292000,525000,0,0,0,0,0,0,417572.571428571,104806.015037594,522378.586466165,0,0,2307142.85714286,2307142.85714286,16834300,3859542.85714286,0,20693842.8571429,10528555.5864662,121240.837041275,263197.935747857,384438.772789132,17428.5714285714,0,0,0,0,17428.5714285714,17428571.4285714,0,17428571.4285714,0,0,0,0,1142.85714285714,0,0,1142.85714285714,0,0,0,0,5714.28571428571,5714.28571428571,714.285714285714,545.714285714286,168.571428571429,257.142857142857,171.428571428571,85.7142857142857,265.714285714286,0,1237.14285714286,0,0,0,0,0,0,0,211.428571428571,0,0,714.285714285714,57.1428571428571,0,0,0,0,0,42.8571428571429,0,0,211.428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17218738.7727891,6900015.84210526,13066701.556391,25055712.7293233,2691581.62993199,27747294.3592553,-10318722.9306839,96.0131578947368
3,0,0,0,168000,0,0,0,0,92000,0,0,37,1,256777,6,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,37,2,1000,2600000,1680000,920000,0,0,0,1680000,0,0,0,0,920000,0,0,269500,655000,0,0,0,0,0,0,591360,199131.428571429,790491.428571429,0,1040000,0,1040000,13413810,9357620,0,22771430,13929388.4285714,204406.660093257,285091.2694845,489497.929577757,30800,0,0,0,0,30800,30800000,0,30800000,0,0,0,0,4000,0,0,4000,0,0,8000,0,0,8000,740,0,740,630,430,200,200,0,1570,0,0,0,0,0,0,0,240,0,0,900,100,0,0,0,0,0,80,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14943307.9295778,16870611.5714286,26228231.5714286,27343198.4285714,1529497.92957776,28872696.3581492,1927303.64185081,96.0131578947368
