"지역","구분","독림가구분","연령","임업 시작연도","선정연도","본인여부","본인이 아닌 응답자","최근3년간 임업경영활동 유무","임업경영인이 된 동기","전겸업여부","겸업 업종","임업종사일수","주업종","장기경영계획 유무","거주지역위치","산림소유여부","산림경영계획 유무","산림경영계획 면적","기타내용_1","매입_1","상속_1","증여_1","기타_1","총 소유산림면적","산림매입방법_부동산중개소","산림매입방법_지인소개","산림매입방법_경매","산림매입방법_기타","산림경영투자","기타내용_2","육림사업_1","병해충 방제_1","시비작업_1","임도개설_1","기타_2","총 투자금액","적정한 영림업 규모","가구총수입","임업총수입","임업수입 증감","임업수입 증가이유","임업수입 감소이유","생산항목1","생산항목2","생산항목3","생산항목4","생산항목5","생산항목6","생산항목7","생산항목8","생산항목9","생산항목10","생산항목11","생산항목12","생산항목13","생산항목14","생산항목15","생산항목16","생산항목17","생산항목18","생산항목19","생산항목20","유실수기타","조경재업기타","조경재업기타 단위","임산버섯기타","기타_3","기타단위","목재생산_수량","밤_수량","떫은감_수량","대추_수량","호두_수량","기타_수량_1","조경수_수량","분재_수량","잔디_수량","야생화_수량","기타_수량_2","건표고_수량","생표고_수량","송이_수량","기타_수량_3","산채류_수량","약용류_수량","수액채취_수량","목탄_수량","기타_수량_4","목재생산_판매액","밤_판매액","떫은감_판매액","대추_판매액","호두_판매액","기타_판매액_1","조경수_판매액","분재_판매액","잔디_판매액","야생화_판매액","기타_판매액_2","건표고_판매액","생표고_판매액","송이_판매액","기타_판매액_3","산채류_판매액","약용류_판매액","수액채취_판매액","목탄_판매액","기타_판매액_4","목재생산_2018년 생산량예상","밤_2018년 생산량예상","떫은감_2018년 생산량예상","대추_2018년 생산량예상","호두_2018년 생산량예상","기타_2018년 생산량예상_1","조경수_2018년 생산량예상","분재_2018년 생산량예상","잔디_2018년 생산량예상","야생화_2018년 생산량예상","기타_2018년 생산량예상_2","건표고_2018년 생산량예상","생표고_2018년 생산량예상","송이_2018년 생산량예상","기타_2018년 생산량예상_3","산채류_2018년 생산량예상","약용류_2018년 생산량예상","수액채취_2018년 생산량예상","목탄_2018년 생산량예상","기타_2018년 생산량예상_4","목재생산_2019년 생산량예상","밤_2019년 생산량예상","떫은감_2019년 생산량예상","대추_2019년 생산량예상","호두_2019년 생산량예상","기타_2019년 생산량예상","조경수_2019년 생산량예상","분재_2019년 생산량예상","잔디_2019년 생산량예상","야생화_2019년 생산량예상","기타_2019년 생산량예상_1","건표고_2019년 생산량예상","생표고_2019년 생산량예상","송이_2019년 생산량예상","기타_2019년 생산량예상_2","산채류_2019년 생산량예상","약용류_2019년 생산량예상","수액채취_2019년 생산량예상","목탄_2019년 생산량예상","기타_2019년 생산량예상_3","기타내용_3","인건비_1","장비운영비_1","시설유지비_1","재료비_1","토지임차료_1","기타_4","비용합계","기타내용_4","육림작업_1","조림작업_1","산림순시_1","병해충 방제_2","시비작업_2","제초작업_1","수확작업_1","기타_5","노동력합계","자가노동비율","기타내용_5","여유자금_1","정부융자_1","정부보조_1","금융권대출_1","사채_1","기타_6","총부채","임업경영부채","임업정책자금 지원경험","숲가꾸기^ 임도시설 등 경영기반조성","전문임업인기반조성","사립휴양시설조성","단기산림소득지원","목재이용활성화지원","임야매입자금","기타_7","정부지원확대사업","정책자금지원받지않은 이유","임산물 판매유무","목재류판매유무","단기소득임산물판매유무","기타내용_6","목상","수집상_1","제재소","목탄·목초액 생산자","표고버섯 재배자","기타_8","기타내용_7","소비자직거래","농협","산림조합","도소매상","수집상","백화점","기타_9","기타내용_8","직접판매","전화주문판매","인터넷판매","기타_10","필요한정보습득경로","정보 충분성","정보 부족분야","문제의논대상","장래전망_1","장래전망 밝은 이유","장래전망 어두운 이유","향후 계획","줄이거나 중단하려는 이유","애로사항","보조지원 충분성_1","융자지원 충분성_1","세제지원 충분성_1","관련전공 수료여부","기타내용_9","국가및공공기관_1","지자체_1","관련협회단체_1","기타_11","교육횟수합계","정부역할","정보원하는 분야","완화되어야할 규제","MID","nid","X","X1","Y1","경영인 구분","산림소재지","선정연도별","연령별","성별","전/겸업별","산림규모별","임업수입별","주요업종별","선정연도별2","가중값","(대푯값)연령","(대푯값)선정연도","(대푯값)임업종사일수","(대푯값)매입","(대푯값)상속","(대푯값)증여","(대푯값)기타_1","(대푯값)총 소유산림면적","(대푯값)육림사업","(대푯값)병해충 방제_1","(대푯값)시비작업_1","(대푯값)임도개설","(대푯값)기타_2","(대푯값)총 투자금액","(대푯값)가구총수입","(대푯값)임업총수입","(대푯값)목재생산_수량","(대푯값)밤_수량","(대푯값)떫은감_수량","(대푯값)대추_수량","(대푯값)호두_수량","(대푯값)기타_수량_1","(대푯값)조경수_수량","(대푯값)분재_수량","(대푯값)잔디_수량","(대푯값)야생화_수량","(대푯값)기타_수량_2","(대푯값)건표고_수량","(대푯값)생표고_수량","(대푯값)송이_수량","(대푯값)기타_수량_3","(대푯값)산채류_수량","(대푯값)약용류_수량","(대푯값)수액채취_수량","(대푯값)목탄_수량","(대푯값)기타_수량_4","(대푯값)목재생산_판매액","(대푯값)밤_판매액","(대푯값)떫은감_판매액","(대푯값)대추_판매액","(대푯값)호두_판매액","(대푯값)기타_판매액_1","(대푯값)조경수_판매액","(대푯값)분재_판매액","(대푯값)잔디_판매액","(대푯값)야생화_판매액","(대푯값)기타_판매액_2","(대푯값)건표고_판매액","(대푯값)생표고_판매액","(대푯값)송이_판매액","(대푯값)기타_판매액_3","(대푯값)산채류_판매액","(대푯값)약용류_판매액","(대푯값)수액채취_판매액","(대푯값)목탄_판매액","(대푯값)기타_판매액_4","(대푯값)인건비","(대푯값)장비운영비","(대푯값)시설유지비","(대푯값)재료비","(대푯값)토지임차료","(대푯값)기타_3","(대푯값)비용합계","(대푯값)육림작업","(대푯값)조림작업","(대푯값)산림순시","(대푯값)병해충 방제_2","(대푯값)시비작업_2","(대푯값)제초작업","(대푯값)수확작업","(대푯값)기타_4","(대푯값)노동력합계","(대푯값)자가노동비율","(대푯값)총부채","(대푯값)임업경영부채","(대푯값)국가및공공기관","(대푯값)지자체","(대푯값)관련협회단체","(대푯값)기타_5","(대푯값)교육횟수합계","(대푯값)장래전망","정보충분성","장래전망_2","보조지원 충분성_2","융자지원 충분성_2","세제지원 충분성_2","매입_2","상속_2","증여_2","기타_12","총 산림면적","육림사업_2","병해충 방제_3","시비작업_3","임도개설_2","기타_13","총 투자 금액","목재","밤","떫은감","대추","호두","기타 유실수","조경수","분재","잔디","야생화","기타 조경재","건표고","생표고","송이","기타버셧류","산채류","약용류","수액채취","목탄","기타 임산물","인건비_2","장비운영비_2","시설유지비_2","재료비_2","토지임차료_2","기타_14","총 임업경영비","육림작업_2","조림작업_2","산림순시_2","병해충 방재_4","시비작업_4","제초작업_2","수확작업_2","기타_15","총 투입노동력","여유자금_2","정부융자_2","정부보조_2","금융권대출_2","사채_2","기타_16","합계","국가및공공기관_2","지자체_2","관련 협회나 단체_2","기타_17","계"
12,2,,3,2000,5,1,,1,4,3,3,2,3,2,3,1,2,,98,2,1,1,1,2,2,,,,2,,,,,,,,1,4,1,4,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,98,1,2,1,1,1,1,2,98,1,1,2,1,1,2,1,1,2,5,98,100,0,0,0,0,0,1,1,2,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,6,2,,3,2,1,,2,,3,3,3,2,2,98,1,1,1,1,1,2,,2,35865,1977,1,1,1,2,3,5,3,2,2,2,1,3,2,0.970466,57,2014,30,3,0,0,0,3,,,,,,,5000,0,,,,,,,100,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,50,0,0,0,0,50,0,0,20,0,0,10,0,0,30,100,0,0,0,0,0,0,0,4,4.1,5.1,4.2,4.2,4.1,3,0,0,0,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,50,0,0,0,0,50,0,0,20,0,0,10,0,0,30,100,0,0,0,0,0,100,0,0,0,0,0
12,2,,3,2000,5,1,,1,4,3,4,4,2,2,2,1,2,,98,4,1,1,1,4,2,,,,2,,,,,,,,2,7,7,2,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,98,7,3,1,3,1,1,7,98,1,3,3,2,2,2,6,1,6,3,98,100,0,0,0,0,0,1,1,2,,,,,,,,,97,1,0,1,,,,,,,,98,20,30,0,50,0,0,0,98,100,0,0,0,1,2,,3,3,,,2,,3,2,3,2,2,98,2,1,1,1,2,4,,,34510,1962,1,1,1,2,3,5,3,1,2,3,7,2,1,0.970466,58,2010,180,10,0,0,0,10,,,,,,,25000,23000,,80000,20000,,,,,,,,,,,,,,,,,,,20000,3000,,,,,,,,,,,,,,,,,,2500,100,0,100,0,0,2700,0,50,50,30,30,20,760,0,940,55,0,0,1,0,0,0,1,3,4.1,5.2,4.1,4.2,4.1,10,0,0,0,10,,,,,,,,20000,3000,,,,,,,,,,,,,,,,,,2500,100,0,100,0,0,2700,0,50,50,30,30,20,760,0,940,100,0,0,0,0,0,100,1,0,0,0,1
12,2,,3,2000,5,1,,1,4,3,97,2,3,1,2,2,,,,,,,,,,,,,2,,,,,,,,4,4,2,1,4,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,98,3,3,1,1,1,1,4,98,2,1,1,2,2,2,2,1,3,2,98,100,0,0,0,0,0,1,1,2,,,,,,,,,97,1,0,1,,,,,,,,98,50,0,0,50,0,0,0,98,100,0,0,0,5,2,,3,2,2,,2,,98,2,2,2,1,98,1,1,1,1,1,1,1,,33465,1733,1,1,1,2,3,5,3,1,2,1,2,3,1,0.970466,55,2013,50,,,,,,,,,,,,5000,800,,,,,,,400,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,200,200,0,0,0,0,400,20,0,0,5,5,10,30,0,70,40,0,0,0,0,0,0,0,4,4.1,5.1,4.1,4.1,4.1,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,200,200,0,0,0,0,400,20,0,0,5,5,10,30,0,70,100,0,0,0,0,0,100,0,0,0,0,0
12,2,,3,2001,4,2,3,1,4,3,97,3,97,1,1,1,1,2,98,1,2,1,1,2,,,,,1,98,1,0,1,1,0,1,2,4,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,98,3,1,1,1,1,1,3,98,2,1,2,1,2,2,2,1,3,4,98,100,0,0,0,0,0,7,2,2,,,,,,,,,97,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,30,70,0,0,1,2,,2,3,,,2,,4,3,3,3,2,98,1,5,1,1,5,4,,,27109,2091,1,1,1,2,3,4,3,1,2,2,2,9,1,0.970466,51,2007,100,0,3,0,0,3,150,0,120,100,0,370,5000,300,,1000,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,100,40,0,10,0,10,15,10,0,85,90,30000,1000,0,10,0,0,10,3,4.1,5.2,4.2,4.2,4.2,0,3,0,0,3,150,0,120,100,0,370,,200,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,100,40,0,10,0,10,15,10,0,85,100,0,0,0,0,0,100,0,10,0,0,10
12,2,,3,2002,4,1,,1,4,2,97,3,9,1,1,1,1,1,98,2,1,1,1,2,3,,,,1,27,0,0,0,0,1,1,1,7,6,1,5,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,98,1,1,1,4,1,1,4,51,1,1,1,1,1,2,3,2,4,5,98,100,0,0,0,0,0,7,1,2,,,,,,,,,97,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,100,0,0,0,5,3,4,98,1,1,,1,,5,2,2,1,2,98,1,1,1,1,1,4,,,32334,1805,1,1,1,2,3,4,3,1,2,2,5,6,1,0.970466,52,2009,100,1.3,0,0,0,1.3,0,0,0,0,300,300,13000,8000,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,8000,,,,0,0,0,300,0,0,300,0,0,0,0,0,15,95,20,130,100,10000,0,0,0,0,0,0,5,4.2,5.1,4.1,4.1,4.1,1.3,0,0,0,1.3,0,0,0,0,300,300,,,,,,,,,,,,,,,,,8000,,,,0,0,0,300,0,0,300,0,0,0,0,0,15,95,20,130,100,0,0,0,0,0,100,0,0,0,0,0
12,2,,3,2002,4,1,,1,4,3,1,2,9,2,1,1,2,,98,1,4,1,1,4,,,,,2,,,,,,,,4,6,1,2,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,98,1,1,1,3,1,1,3,13,1,1,1,1,1,1,1,2,2,5,98,100,0,0,0,0,0,5,1,2,,,,,,,,,97,2,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,3,,,1,,3,3,3,3,1,98,5,2,2,1,5,1,1,,35866,1778,1,1,1,2,3,4,3,1,2,3,1,6,1,0.970466,55,2002,30,0,11,0,0,11,,,,,,,8000,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0,200,0,0,200,0,0,0,0,0,0,0,30,30,100,6000,0,10,1,2,0,13,3,4.2,5.2,4.2,4.2,4.2,0,11,0,0,11,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0,200,0,0,200,0,0,0,0,0,0,0,30,30,100,0,0,0,0,0,100,10,1,2,0,13
12,2,,3,2002,4,1,,1,4,3,3,3,3,1,2,1,1,1,98,2,1,1,1,2,1,,,,1,98,2,1,1,1,0,2,4,7,3,3,,97,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,98,3,3,2,2,1,1,4,98,4,1,3,2,2,2,2,1,4,4,98,100,0,0,0,0,0,7,1,2,,,,,,,,,4,1,0,1,,,,,,,,98,0,0,0,100,0,0,0,,,,,,6,3,4,2,4,,4,2,,4,4,4,4,2,98,1,1,1,1,1,1,1,,27123,1847,1,1,1,2,3,4,3,1,2,2,3,3,1,0.970466,57,2008,100,1,0,0,0,1,500,100,100,100,0,800,10000,2000,,,,,,,100,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,200,100,50,50,0,0,400,100,0,60,15,15,15,30,0,235,90,50000,0,0,0,0,0,0,2,4.2,5.3,4.2,4.2,4.2,1,0,0,0,1,500,100,100,100,0,800,,,,,,,2000,,,,,,,,,,,,,,200,100,50,50,0,0,400,100,0,60,15,15,15,30,0,235,100,0,0,0,0,0,100,0,0,0,0,0
12,2,,3,2002,5,1,,1,4,2,4,3,2,2,1,2,,,,,,,,,,,,,1,98,0,1,1,0,0,1,2,7,2,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,98,3,3,2,2,2,1,4,98,2,2,2,2,2,2,4,1,4,3,98,50,0,50,0,0,0,7,1,1,1,,,,,,,1,,1,0,1,,,,,,,,98,0,100,0,0,0,0,0,,,,,,3,3,4,2,3,,,2,,4,3,3,4,2,98,1,2,1,1,2,3,,,27123,1843,1,1,1,2,3,5,3,1,2,1,2,2,2,0.970466,50,2017,120,,,,,,0,100,150,0,0,250,10000,1000,,4000,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,100,100,30,30,30,0,290,6,1,20,4,1,10,120,0,162,50,10000,0,0,1,0,0,1,3,4.2,5.2,4.2,4.2,4.2,,,,,,0,100,150,0,0,250,,1000,,,,,,,,,,,,,,,,,,,100,100,30,30,30,0,290,6,1,20,4,1,10,120,0,162,50,0,50,0,0,0,100,0,1,0,0,1
12,2,,3,2003,4,1,,1,4,1,,5,9,1,2,1,2,,98,4,1,1,1,4,2,,,,1,98,0,0,0,1,0,1,4,7,7,1,3,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,98,7,3,1,5,3,1,7,13,1,1,5,1,1,4,4,5,6,2,98,100,0,0,0,0,0,1,1,1,1,97,,,,,,1,,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,95,5,0,0,6,3,3,3,2,1,,2,,3,2,2,2,2,98,1,1,5,1,5,1,3,,35865,1973,1,1,1,2,3,4,3,1,1,3,7,6,1,0.970466,56,2009,300,15,0,0,0,15,0,0,0,100,0,100,20000,20000,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,20000,,,,5500,150,0,600,100,0,6350,0,0,250,0,0,100,200,410,960,30,0,0,0,0,10,0,10,4,4.2,5.1,4.1,4.1,4.1,15,0,0,0,15,0,0,0,100,0,100,,,,,,,,,,,,,,,,,20000,,,,5500,150,0,600,100,0,6350,0,0,250,0,0,100,200,410,960,100,0,0,0,0,0,100,0,0,10,0,10
12,2,,3,2003,4,1,,1,4,2,1,3,2,1,2,2,,,,,,,,,,,,,1,98,1,1,1,0,0,1,2,2,2,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,98,1,2,2,2,1,1,3,98,2,2,3,2,2,2,3,1,4,5,98,100,0,0,0,0,0,7,1,2,,,,,,,,,4,1,0,1,,,,,,,,98,0,100,0,0,0,0,0,,,,,,6,1,,3,3,,,2,,3,2,2,2,2,98,1,1,1,1,1,4,,,27116,1897,1,1,1,2,3,4,3,1,2,1,2,2,1,0.970466,50,2007,90,,,,,,200,50,150,0,0,400,1500,1000,,6000,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,0,80,80,50,0,0,210,15,1,60,5,5,15,80,0,181,100,10000,0,0,0,0,0,0,3,4.1,5.2,4.1,4.1,4.1,,,,,,200,50,150,0,0,400,,1000,,,,,,,,,,,,,,,,,,,0,80,80,50,0,0,210,15,1,60,5,5,15,80,0,181,100,0,0,0,0,0,100,0,0,0,0,0
12,2,,3,2003,4,1,,1,4,2,1,4,2,2,1,2,,,,,,,,,,,,,1,98,0,1,1,0,0,1,3,4,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,98,4,1,1,4,1,1,5,98,1,2,2,2,2,2,4,1,4,4,98,100,0,0,0,0,0,7,2,2,,,,,,,,,4,1,0,1,,,,,,,,98,40,0,0,0,60,0,0,98,100,0,0,0,6,3,2,3,3,,,2,,3,2,2,2,2,98,1,1,1,1,1,4,,,27122,1916,1,1,1,2,3,4,3,1,2,1,2,2,1,0.970466,54,2008,180,,,,,,0,100,200,0,0,300,4000,1800,,7600,,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,300,0,0,300,0,0,600,0,10,10,5,3,2,190,0,220,80,10000,1000,0,0,0,0,0,3,4.2,5.2,4.1,4.1,4.1,,,,,,0,100,200,0,0,300,,1800,,,,,,,,,,,,,,,,,,,300,0,0,300,0,0,600,0,10,10,5,3,2,190,0,220,100,0,0,0,0,0,100,0,0,0,0,0
12,2,,3,2003,4,1,,1,4,2,1,5,7,1,2,1,2,,98,1,2,1,1,2,,,,,2,,,,,,,,1,7,5,3,,1,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,3,6,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,98,6,7,6,5,1,1,7,9,2,1,3,1,1,2,4,3,5,3,98,60,0,40,0,0,0,5,3,2,,,,,,,,,97,1,0,1,,,,,,,,98,0,100,0,0,0,0,0,,,,,,2,3,3,3,3,,,2,,4,4,3,4,2,98,1,1,1,1,1,3,,,27123,1846,1,1,1,2,3,4,3,1,2,2,5,4,1,0.970466,57,2009,200,0,0.8,0,0,0.8,,,,,,,10000,7000,,,,,,,,,,,,300,631,,,,,,,,,,,,,,,,,,,690,6310,,,,,,,,2000,3000,1000,600,0,0,6600,6,0,60,0,0,7,150,90,313,60,6000,2000,0,0,0,0,0,3,4.2,5.2,4.2,4.2,4.2,0,0.8,0,0,0.8,,,,,,,,,,,,,,,,,,690,6310,,,,,,,,2000,3000,1000,600,0,0,6600,6,0,60,0,0,7,150,90,313,60,0,40,0,0,0,100,0,0,0,0,0
12,2,,3,2003,4,1,,1,4,3,1,3,3,2,2,1,2,,98,4,1,1,1,4,2,,,,1,98,1,0,0,1,0,1,5,3,2,3,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,98,1,5,1,1,1,1,5,98,2,2,1,1,2,2,2,1,3,5,98,0,0,0,100,0,0,7,7,2,,,,,,,,,1,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,100,0,0,0,6,3,4,3,4,,3,4,3,5,4,4,4,2,98,1,1,1,1,1,2,,1,35866,1769,1,1,1,2,3,4,3,1,2,3,2,3,1,0.970466,50,2007,90,15,0,0,0,15,200,0,0,180,0,380,2500,70,,,,,,,3,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,0,700,0,0,0,0,700,40,10,0,0,15,5,20,0,90,100,35000,10000,0,0,0,0,0,2,4.2,5.3,4.2,4.2,4.2,15,0,0,0,15,200,0,0,180,0,380,,,,,,,70,,,,,,,,,,,,,,0,700,0,0,0,0,700,40,10,0,0,15,5,20,0,90,0,0,0,100,0,0,100,0,0,0,0,0
12,2,,3,2003,4,1,,1,4,3,1,3,7,2,1,2,,,,,,,,,,,,,2,,,,,,,,4,4,2,2,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,98,1,1,2,1,1,1,2,98,1,1,1,1,2,2,3,1,4,5,98,100,0,0,0,0,0,1,1,2,,,,,,,,,2,1,0,1,,,,,,,,98,0,100,0,0,0,0,0,,,,,,2,2,,3,2,1,,3,1,3,3,3,3,2,98,1,2,1,1,2,4,,,27121,2131,1,1,1,2,3,4,3,1,2,1,2,4,1,0.970466,59,2007,120,,,,,,,,,,,,4000,1300,,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,,,,1300,,,,,,,,0,0,20,0,0,0,20,0,0,0,0,10,30,90,0,130,100,0,0,0,2,0,0,2,4,4.1,5.1,4.2,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,,,,0,0,20,0,0,0,20,0,0,0,0,10,30,90,0,130,100,0,0,0,0,0,100,0,2,0,0,2
12,2,,3,2003,4,2,11,1,4,3,1,2,3,2,2,1,2,,98,6,1,1,1,6,2,,,,1,98,2,0,0,3,0,3,5,4,2,3,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,98,5,6,1,4,1,1,6,67,2,2,2,1,1,1,1,2,3,2,98,0,0,0,100,0,0,3,3,2,,,,,,,,,1,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,100,0,0,0,6,3,4,3,4,,3,4,3,5,4,4,4,2,98,1,1,1,1,1,2,,1,35865,1975,1,1,1,2,3,4,3,2,2,4,2,3,1,0.970466,50,2007,30,49,0,0,0,49,800,0,0,1000,0,1800,5050,50,,,,,,,2,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,500,1000,0,300,0,0,1800,30,30,20,0,0,0,0,10,90,30,3000,2000,0,0,0,0,0,2,4.2,5.3,4.2,4.2,4.2,49,0,0,0,49,800,0,0,1000,0,1800,,,,,,,50,,,,,,,,,,,,,,500,1000,0,300,0,0,1800,30,30,20,0,0,0,0,10,90,0,0,0,100,0,0,100,0,0,0,0,0
12,2,,3,2003,4,2,7,1,4,3,1,3,3,2,2,1,2,,98,6,1,1,1,6,2,,,,1,98,1,0,0,1,0,1,5,3,2,3,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,98,1,5,1,1,1,1,5,67,2,2,1,1,2,2,2,2,3,5,98,0,0,0,100,0,0,7,5,2,,,,,,,,,4,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,100,0,0,0,6,3,4,3,4,,4,4,3,5,4,4,4,2,98,2,1,1,1,2,2,,1,35866,1770,1,1,1,2,3,4,3,2,2,4,2,3,1,0.970466,54,2007,90,49,0,0,0,49,120,0,0,100,0,220,2000,50,,,,,,,2,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,0,500,0,0,0,0,500,40,10,0,0,10,10,10,10,90,100,50000,7000,2,0,0,0,2,2,4.2,5.3,4.2,4.2,4.2,49,0,0,0,49,120,0,0,100,0,220,,,,,,,50,,,,,,,,,,,,,,0,500,0,0,0,0,500,40,10,0,0,10,10,10,10,90,0,0,0,100,0,0,100,2,0,0,0,2
12,2,,3,2003,5,1,,1,1,1,,4,7,1,1,1,2,,98,1,2,1,1,2,,,,,1,98,1,1,1,0,0,1,1,7,7,3,,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,98,7,3,7,7,5,1,7,98,2,2,2,2,2,2,5,1,5,2,98,20,0,0,80,0,0,7,7,2,,,,,,,,,3,1,0,1,,,,,,,,98,0,0,0,100,0,0,0,,,,,,4,4,4,3,5,,3,2,,5,4,4,4,2,98,1,5,4,1,5,97,,,41490,2077,1,1,1,2,3,5,3,1,1,2,7,4,2,0.970466,56,2017,150,0,1,0,0,1,50,50,30,0,0,130,24000,24000,,,,,,,,,,,,,24000,,,,,,,,,,,,,,,,,,,,24000,,,,,,,,3400,200,2400,20000,700,0,26700,10,10,10,6,6,6,450,0,498,30,30000,30000,0,10,5,0,15,1,4.2,5.3,4.2,4.2,4.2,0,1,0,0,1,50,50,30,0,0,130,,,,,,,,,,,,,24000,,,,,,,,3400,200,2400,20000,700,0,26700,10,10,10,6,6,6,450,0,498,20,0,0,80,0,0,100,0,10,5,0,15
